chr	start	end	coverage	methylation_level	type
chr1	167562	167563	36	0.6945	non-DMR
chr1	167600	167601	30	1.0	non-DMR
chr1	167650	167651	23	0.853	non-DMR
chr1	167665	167666	31	0.7928	non-DMR
chr1	167681	167682	32	0.8944	non-DMR
chr1	167712	167713	27	0.8113	non-DMR
chr1	167727	167728	36	0.7454	non-DMR
chr1	167758	167759	37	0.7649	non-DMR
chr1	167808	167809	29	0.908	non-DMR
chr1	167839	167840	28	0.8523	non-DMR
chr1	167889	167890	33	0.8888	non-DMR
chr1	167925	167926	31	0.7218	non-DMR
chr1	167959	167960	33	0.7754	non-DMR
chr1	168009	168010	31	0.9959	non-DMR
chr1	168101	168102	26	0.8944	non-DMR
chr1	168201	168202	29	0.7769	non-DMR
chr1	168301	168302	35	0.9163	non-DMR
chr1	168395	168396	31	0.7289	flank-DMR
chr1	168401	168402	34	0.8048	flank-DMR
