chr	start	end	coverage	methylation_level	type
chr1	167562	167563	33	0.7569	non-DMR
chr1	167600	167601	20	0.9514	non-DMR
chr1	167650	167651	32	0.8716	non-DMR
chr1	167665	167666	37	0.9057	non-DMR
chr1	167681	167682	31	0.8553	non-DMR
chr1	167712	167713	30	0.9053	non-DMR
chr1	167727	167728	40	0.8437	non-DMR
chr1	167758	167759	28	0.7461	non-DMR
chr1	167808	167809	37	0.8402	non-DMR
chr1	167839	167840	22	0.951	non-DMR
chr1	167889	167890	33	0.9039	non-DMR
chr1	167925	167926	23	0.8051	non-DMR
chr1	167959	167960	27	0.8414	non-DMR
chr1	168009	168010	32	0.8735	non-DMR
chr1	168101	168102	29	0.779	non-DMR
chr1	168201	168202	19	0.7728	non-DMR
chr1	168301	168302	19	0.8577	non-DMR
chr1	168395	168396	30	0.7575	flank-DMR
chr1	168401	168402	28	0.8677	flank-DMR
