chr	start	end	coverage	methylation_level	type
chr1	132345	132346	33	0.8939	non-DMR
chr1	132395	132396	27	0.9173	non-DMR
chr1	132445	132446	27	0.8763	non-DMR
chr1	132478	132479	23	0.9692	non-DMR
chr1	132502	132503	26	0.8739	non-DMR
chr1	132552	132553	33	0.8821	non-DMR
chr1	132567	132568	31	0.8493	non-DMR
chr1	132617	132618	29	0.8626	non-DMR
chr1	132667	132668	36	0.8711	non-DMR
chr1	132707	132708	38	0.8622	non-DMR
chr1	132724	132725	42	0.7379	non-DMR
chr1	132774	132775	26	0.894	non-DMR
chr1	132788	132789	26	0.9206	non-DMR
chr1	132880	132881	25	0.7455	non-DMR
chr1	132936	132937	25	0.9593	non-DMR
chr1	132986	132987	24	0.9144	non-DMR
chr1	133086	133087	32	0.8769	non-DMR
chr1	133182	133183	36	0.802	non-DMR
chr1	133196	133197	27	0.8439	flank-DMR
chr1	133242	133243	31	0.8795	flank-DMR
