chr	start	end	coverage	methylation_level	type
chr1	185623	185624	26	0.7261	non-DMR
chr1	185651	185652	22	0.5253	non-DMR
chr1	185675	185676	28	0.6609	non-DMR
chr1	185693	185694	26	0.4804	non-DMR
chr1	185733	185734	31	0.5609	non-DMR
chr1	185769	185770	28	0.5385	non-DMR
chr1	185800	185801	29	0.6459	non-DMR
chr1	185831	185832	26	0.7568	non-DMR
chr1	185846	185847	41	0.443	non-DMR
chr1	185896	185897	28	0.6772	non-DMR
chr1	185922	185923	24	0.6666	non-DMR
chr1	185952	185953	30	0.5798	non-DMR
chr1	186002	186003	25	0.5557	non-DMR
chr1	186021	186022	34	0.6437	non-DMR
chr1	186048	186049	26	0.5385	non-DMR
chr1	186078	186079	32	0.5003	non-DMR
chr1	186125	186126	36	0.5894	non-DMR
chr1	186152	186153	26	0.7349	non-DMR
chr1	186175	186176	32	0.6513	non-DMR
chr1	186225	186226	24	0.6468	non-DMR
chr1	186315	186316	32	0.7035	non-DMR
chr1	186411	186412	32	0.6994	non-DMR
chr1	186511	186512	26	0.6798	non-DMR
chr1	186607	186608	24	0.6006	non-DMR
chr1	186707	186708	33	0.5227	non-DMR
chr1	186725	186726	24	0.6333	flank-DMR
chr1	186771	186772	25	0.6939	flank-DMR
