chr	start	end	coverage	methylation_level	type
chr1	185623	185624	24	0.7194	non-DMR
chr1	185651	185652	32	0.542	non-DMR
chr1	185675	185676	33	0.7033	non-DMR
chr1	185693	185694	22	0.4694	non-DMR
chr1	185733	185734	35	0.5085	non-DMR
chr1	185769	185770	31	0.4889	non-DMR
chr1	185800	185801	34	0.7122	non-DMR
chr1	185831	185832	25	0.7381	non-DMR
chr1	185846	185847	34	0.5923	non-DMR
chr1	185896	185897	28	0.6079	non-DMR
chr1	185922	185923	23	0.5521	non-DMR
chr1	185952	185953	35	0.6048	non-DMR
chr1	186002	186003	33	0.7218	non-DMR
chr1	186021	186022	22	0.6426	non-DMR
chr1	186048	186049	26	0.621	non-DMR
chr1	186078	186079	28	0.5898	non-DMR
chr1	186125	186126	30	0.5691	non-DMR
chr1	186152	186153	28	0.7757	non-DMR
chr1	186175	186176	29	0.5572	non-DMR
chr1	186225	186226	30	0.5425	non-DMR
chr1	186315	186316	19	0.7406	non-DMR
chr1	186411	186412	35	0.745	non-DMR
chr1	186511	186512	36	0.699	non-DMR
chr1	186607	186608	32	0.633	non-DMR
chr1	186707	186708	32	0.5301	non-DMR
chr1	186725	186726	38	0.7255	flank-DMR
chr1	186771	186772	34	0.6916	flank-DMR
