chr	start	end	coverage	methylation_level	type
chr1	163964	163965	32	0.5288	good-DMR
chr1	163980	163981	25	0.4373	good-DMR
chr1	164008	164009	33	0.4076	good-DMR
chr1	164040	164041	30	0.3765	good-DMR
chr1	164073	164074	34	0.4794	good-DMR
chr1	164119	164120	28	0.4051	good-DMR
chr1	164169	164170	23	0.4859	good-DMR
chr1	164202	164203	27	0.6144	good-DMR
chr1	164232	164233	29	0.4399	good-DMR
chr1	164247	164248	27	0.4013	good-DMR
chr1	164271	164272	28	0.5002	good-DMR
chr1	164321	164322	37	0.3736	good-DMR
chr1	164340	164341	30	0.3793	good-DMR
chr1	164390	164391	32	0.5407	good-DMR
chr1	164406	164407	27	0.5107	good-DMR
chr1	164445	164446	33	0.5244	good-DMR
chr1	164479	164480	28	0.3034	good-DMR
chr1	164499	164500	34	0.4974	good-DMR
chr1	164514	164515	35	0.3575	good-DMR
chr1	164541	164542	30	0.3738	good-DMR
chr1	164637	164638	32	0.5458	good-DMR
chr1	164737	164738	30	0.3987	good-DMR
chr1	164837	164838	35	0.6117	good-DMR
chr1	164888	164889	33	0.5902	good-DMR
chr1	164938	164939	26	0.5284	good-DMR
chr1	165038	165039	34	0.4201	good-DMR
chr1	165058	165059	38	1.0	flank-DMR
chr1	165094	165095	37	0.847	flank-DMR
chr1	165156	165157	26	0.8814	flank-DMR
chr1	165172	165173	29	0.7817	flank-DMR
chr1	165288	165289	29	0.8196	flank-DMR
chr1	165332	165333	32	0.9594	flank-DMR
chr1	165490	165491	33	0.6019	flank-DMR
chr1	165504	165505	22	0.8419	flank-DMR
chr1	165536	165537	34	0.8041	flank-DMR
