chr	start	end	coverage	methylation_level	type
chr1	163964	163965	28	0.8825	good-DMR
chr1	163980	163981	30	0.9014	good-DMR
chr1	164008	164009	35	0.7671	good-DMR
chr1	164040	164041	31	0.7396	good-DMR
chr1	164073	164074	30	0.9735	good-DMR
chr1	164119	164120	26	0.865	good-DMR
chr1	164169	164170	27	0.8711	good-DMR
chr1	164202	164203	27	0.8896	good-DMR
chr1	164232	164233	32	0.8259	good-DMR
chr1	164247	164248	19	0.8385	good-DMR
chr1	164271	164272	32	0.9503	good-DMR
chr1	164321	164322	27	0.7428	good-DMR
chr1	164340	164341	32	0.8051	good-DMR
chr1	164390	164391	25	0.9026	good-DMR
chr1	164406	164407	30	0.8481	good-DMR
chr1	164445	164446	33	0.8265	good-DMR
chr1	164479	164480	22	0.7072	good-DMR
chr1	164499	164500	27	0.7487	good-DMR
chr1	164514	164515	34	0.6989	good-DMR
chr1	164541	164542	33	0.8071	good-DMR
chr1	164637	164638	32	0.8552	good-DMR
chr1	164737	164738	27	0.7624	good-DMR
chr1	164837	164838	28	0.8714	good-DMR
chr1	164888	164889	41	0.9609	good-DMR
chr1	164938	164939	31	0.8689	good-DMR
chr1	165038	165039	21	0.7201	good-DMR
chr1	165058	165059	27	0.9546	flank-DMR
chr1	165094	165095	24	0.7504	flank-DMR
chr1	165156	165157	25	0.8829	flank-DMR
chr1	165172	165173	26	0.8947	flank-DMR
chr1	165288	165289	30	0.9225	flank-DMR
chr1	165332	165333	35	0.9345	flank-DMR
chr1	165490	165491	34	0.7949	flank-DMR
chr1	165504	165505	29	0.7808	flank-DMR
chr1	165536	165537	24	0.7943	flank-DMR
