chr	start	end	coverage	methylation_level	type
chr1	163964	163965	26	0.4483	good-DMR
chr1	163980	163981	24	0.4291	good-DMR
chr1	164008	164009	19	0.4907	good-DMR
chr1	164040	164041	23	0.4546	good-DMR
chr1	164073	164074	24	0.5197	good-DMR
chr1	164119	164120	29	0.4762	good-DMR
chr1	164169	164170	31	0.5279	good-DMR
chr1	164202	164203	34	0.5754	good-DMR
chr1	164232	164233	21	0.4391	good-DMR
chr1	164247	164248	24	0.4242	good-DMR
chr1	164271	164272	32	0.5052	good-DMR
chr1	164321	164322	32	0.3247	good-DMR
chr1	164340	164341	20	0.3879	good-DMR
chr1	164390	164391	29	0.5374	good-DMR
chr1	164406	164407	24	0.464	good-DMR
chr1	164445	164446	31	0.5677	good-DMR
chr1	164479	164480	31	0.361	good-DMR
chr1	164499	164500	27	0.3736	good-DMR
chr1	164514	164515	32	0.357	good-DMR
chr1	164541	164542	33	0.4245	good-DMR
chr1	164637	164638	29	0.5013	good-DMR
chr1	164737	164738	36	0.375	good-DMR
chr1	164837	164838	25	0.4577	good-DMR
chr1	164888	164889	17	0.5356	good-DMR
chr1	164938	164939	39	0.5331	good-DMR
chr1	165038	165039	27	0.3557	good-DMR
chr1	165058	165059	32	0.9983	flank-DMR
chr1	165094	165095	32	0.7755	flank-DMR
chr1	165156	165157	27	0.9124	flank-DMR
chr1	165172	165173	22	0.8926	flank-DMR
chr1	165288	165289	24	0.9474	flank-DMR
chr1	165332	165333	31	0.9986	flank-DMR
chr1	165490	165491	23	0.6655	flank-DMR
chr1	165504	165505	34	0.8702	flank-DMR
chr1	165536	165537	30	0.7687	flank-DMR
