chr	start	end	coverage	methylation_level	type
chr1	163964	163965	30	0.4953	good-DMR
chr1	163980	163981	24	0.3764	good-DMR
chr1	164008	164009	16	0.492	good-DMR
chr1	164040	164041	29	0.4356	good-DMR
chr1	164073	164074	31	0.575	good-DMR
chr1	164119	164120	29	0.4272	good-DMR
chr1	164169	164170	28	0.4914	good-DMR
chr1	164202	164203	30	0.552	good-DMR
chr1	164232	164233	32	0.3991	good-DMR
chr1	164247	164248	35	0.3853	good-DMR
chr1	164271	164272	35	0.459	good-DMR
chr1	164321	164322	26	0.24	good-DMR
chr1	164340	164341	24	0.4715	good-DMR
chr1	164390	164391	31	0.5501	good-DMR
chr1	164406	164407	36	0.4389	good-DMR
chr1	164445	164446	29	0.4341	good-DMR
chr1	164479	164480	25	0.3574	good-DMR
chr1	164499	164500	18	0.3724	good-DMR
chr1	164514	164515	30	0.3058	good-DMR
chr1	164541	164542	26	0.3671	good-DMR
chr1	164637	164638	28	0.5004	good-DMR
chr1	164737	164738	20	0.4578	good-DMR
chr1	164837	164838	32	0.6021	good-DMR
chr1	164888	164889	32	0.5276	good-DMR
chr1	164938	164939	28	0.514	good-DMR
chr1	165038	165039	28	0.38	good-DMR
chr1	165058	165059	31	0.9424	flank-DMR
chr1	165094	165095	37	0.7314	flank-DMR
chr1	165156	165157	29	0.8675	flank-DMR
chr1	165172	165173	28	0.875	flank-DMR
chr1	165288	165289	32	0.9257	flank-DMR
chr1	165332	165333	23	0.8969	flank-DMR
chr1	165490	165491	24	0.586	flank-DMR
chr1	165504	165505	32	0.8962	flank-DMR
chr1	165536	165537	36	0.7022	flank-DMR
