chr	start	end	coverage	methylation_level	type
chr1	163964	163965	19	0.9267	good-DMR
chr1	163980	163981	28	0.9177	good-DMR
chr1	164008	164009	31	0.7608	good-DMR
chr1	164040	164041	26	0.7124	good-DMR
chr1	164073	164074	32	0.9723	good-DMR
chr1	164119	164120	28	0.7903	good-DMR
chr1	164169	164170	30	0.8428	good-DMR
chr1	164202	164203	36	0.9064	good-DMR
chr1	164232	164233	24	0.7866	good-DMR
chr1	164247	164248	35	0.8745	good-DMR
chr1	164271	164272	24	0.8663	good-DMR
chr1	164321	164322	25	0.7367	good-DMR
chr1	164340	164341	21	0.9031	good-DMR
chr1	164390	164391	30	0.6987	good-DMR
chr1	164406	164407	40	0.7848	good-DMR
chr1	164445	164446	37	0.899	good-DMR
chr1	164479	164480	35	0.6842	good-DMR
chr1	164499	164500	31	0.8251	good-DMR
chr1	164514	164515	36	0.6682	good-DMR
chr1	164541	164542	30	0.7603	good-DMR
chr1	164637	164638	24	0.8192	good-DMR
chr1	164737	164738	27	0.7914	good-DMR
chr1	164837	164838	24	0.9263	good-DMR
chr1	164888	164889	29	0.7898	good-DMR
chr1	164938	164939	35	0.9058	good-DMR
chr1	165038	165039	25	0.7016	good-DMR
chr1	165058	165059	28	0.9393	flank-DMR
chr1	165094	165095	32	0.7416	flank-DMR
chr1	165156	165157	34	0.8136	flank-DMR
chr1	165172	165173	24	0.9567	flank-DMR
chr1	165288	165289	27	0.8867	flank-DMR
chr1	165332	165333	28	0.8765	flank-DMR
chr1	165490	165491	29	0.7076	flank-DMR
chr1	165504	165505	33	0.874	flank-DMR
chr1	165536	165537	28	0.876	flank-DMR
