chr	start	end	coverage	methylation_level	type
chr1	163964	163965	28	0.8584	good-DMR
chr1	163980	163981	28	0.8319	good-DMR
chr1	164008	164009	31	0.8742	good-DMR
chr1	164040	164041	27	0.7706	good-DMR
chr1	164073	164074	32	0.8502	good-DMR
chr1	164119	164120	27	0.7705	good-DMR
chr1	164169	164170	24	0.8341	good-DMR
chr1	164202	164203	27	0.9291	good-DMR
chr1	164232	164233	32	0.7734	good-DMR
chr1	164247	164248	22	0.8705	good-DMR
chr1	164271	164272	24	0.9232	good-DMR
chr1	164321	164322	39	0.7966	good-DMR
chr1	164340	164341	35	0.8091	good-DMR
chr1	164390	164391	26	0.8658	good-DMR
chr1	164406	164407	30	0.8664	good-DMR
chr1	164445	164446	23	0.9215	good-DMR
chr1	164479	164480	32	0.7614	good-DMR
chr1	164499	164500	21	0.7819	good-DMR
chr1	164514	164515	20	0.6572	good-DMR
chr1	164541	164542	27	0.6669	good-DMR
chr1	164637	164638	25	0.8028	good-DMR
chr1	164737	164738	27	0.7454	good-DMR
chr1	164837	164838	30	0.8675	good-DMR
chr1	164888	164889	34	0.9271	good-DMR
chr1	164938	164939	28	0.9031	good-DMR
chr1	165038	165039	41	0.7393	good-DMR
chr1	165058	165059	20	0.8938	flank-DMR
chr1	165094	165095	37	0.7083	flank-DMR
chr1	165156	165157	30	0.7981	flank-DMR
chr1	165172	165173	32	0.8396	flank-DMR
chr1	165288	165289	35	0.8655	flank-DMR
chr1	165332	165333	21	0.9162	flank-DMR
chr1	165490	165491	27	0.6499	flank-DMR
chr1	165504	165505	34	0.769	flank-DMR
chr1	165536	165537	35	0.7956	flank-DMR
