chr	start	end	coverage	methylation_level	type
chr1	203428	203429	27	0.9138	non-DMR
chr1	203478	203479	27	0.856	non-DMR
chr1	203495	203496	37	0.8272	non-DMR
chr1	203545	203546	31	0.876	non-DMR
chr1	203576	203577	32	0.8924	non-DMR
chr1	203594	203595	36	0.8528	non-DMR
chr1	203644	203645	22	0.9437	non-DMR
chr1	203676	203677	27	0.8612	non-DMR
chr1	203713	203714	34	0.9121	non-DMR
chr1	203738	203739	32	0.8859	non-DMR
chr1	203780	203781	26	0.9153	non-DMR
chr1	203826	203827	31	0.9899	non-DMR
chr1	203849	203850	25	0.8609	non-DMR
chr1	203867	203868	32	0.8878	non-DMR
chr1	203907	203908	19	0.6762	non-DMR
chr1	203924	203925	32	0.8217	non-DMR
chr1	203940	203941	34	0.8332	non-DMR
chr1	204040	204041	35	0.9676	non-DMR
chr1	204140	204141	37	0.9215	non-DMR
chr1	204190	204191	31	0.974	non-DMR
chr1	204290	204291	34	1.0	non-DMR
chr1	204373	204374	27	1.0	non-DMR
chr1	204423	204424	35	0.9513	non-DMR
chr1	204455	204456	30	0.8787	flank-DMR
