chr	start	end	coverage	methylation_level	type
chr1	203428	203429	28	0.8884	non-DMR
chr1	203478	203479	30	0.8429	non-DMR
chr1	203495	203496	31	0.8446	non-DMR
chr1	203545	203546	37	0.8058	non-DMR
chr1	203576	203577	29	0.9324	non-DMR
chr1	203594	203595	42	0.8997	non-DMR
chr1	203644	203645	29	0.8057	non-DMR
chr1	203676	203677	24	0.8758	non-DMR
chr1	203713	203714	35	0.8508	non-DMR
chr1	203738	203739	27	0.791	non-DMR
chr1	203780	203781	31	0.9005	non-DMR
chr1	203826	203827	38	0.945	non-DMR
chr1	203849	203850	27	0.8864	non-DMR
chr1	203867	203868	27	0.7811	non-DMR
chr1	203907	203908	20	0.8105	non-DMR
chr1	203924	203925	33	0.8861	non-DMR
chr1	203940	203941	26	0.8412	non-DMR
chr1	204040	204041	37	0.8642	non-DMR
chr1	204140	204141	27	0.8992	non-DMR
chr1	204190	204191	29	0.8529	non-DMR
chr1	204290	204291	20	0.9305	non-DMR
chr1	204373	204374	31	1.0	non-DMR
chr1	204423	204424	25	0.8685	non-DMR
chr1	204455	204456	31	0.9183	flank-DMR
