chr	start	end	coverage	methylation_level	type
chr1	101386	101387	25	0.0556	good-DMR
chr1	101425	101426	29	0.0621	good-DMR
chr1	101464	101465	37	0.2829	good-DMR
chr1	101481	101482	28	0.1203	good-DMR
chr1	101529	101530	31	0.1869	good-DMR
chr1	101544	101545	28	0.2179	good-DMR
chr1	101594	101595	24	0.1209	good-DMR
chr1	101610	101611	38	0.15	good-DMR
chr1	101637	101638	27	0.1066	good-DMR
chr1	101687	101688	36	0.1272	good-DMR
chr1	101719	101720	30	0.0867	good-DMR
chr1	101764	101765	33	0.1117	good-DMR
chr1	101805	101806	34	0.1638	good-DMR
chr1	101808	101809	35	0.2032	good-DMR
chr1	101908	101909	36	0.0749	good-DMR
chr1	101984	101985	40	0.1045	good-DMR
chr1	102084	102085	38	0.1199	good-DMR
chr1	102134	102135	26	0.0518	good-DMR
chr1	102188	102189	28	0.2832	flank-DMR
chr1	102314	102315	32	0.1193	flank-DMR
chr1	102356	102357	29	0.2071	flank-DMR
chr1	102456	102457	38	0.1858	flank-DMR
chr1	102472	102473	30	0.109	flank-DMR
chr1	102478	102479	33	0.0489	flank-DMR
chr1	102498	102499	28	0.1576	flank-DMR
chr1	102504	102505	31	0.1324	flank-DMR
chr1	102620	102621	27	0.2887	flank-DMR
