chr	start	end	coverage	methylation_level	type
chr1	101386	101387	29	0.0561	good-DMR
chr1	101425	101426	33	0.1226	good-DMR
chr1	101464	101465	33	0.235	good-DMR
chr1	101481	101482	30	0.0191	good-DMR
chr1	101529	101530	34	0.3063	good-DMR
chr1	101544	101545	34	0.1072	good-DMR
chr1	101594	101595	40	0.128	good-DMR
chr1	101610	101611	35	0.066	good-DMR
chr1	101637	101638	33	0.0253	good-DMR
chr1	101687	101688	26	0.1767	good-DMR
chr1	101719	101720	29	0.1299	good-DMR
chr1	101764	101765	34	0.1168	good-DMR
chr1	101805	101806	30	0.1502	good-DMR
chr1	101808	101809	42	0.2271	good-DMR
chr1	101908	101909	31	0.1175	good-DMR
chr1	101984	101985	35	0.1984	good-DMR
chr1	102084	102085	33	0.0528	good-DMR
chr1	102134	102135	38	0.0187	good-DMR
chr1	102188	102189	31	0.2243	flank-DMR
chr1	102314	102315	29	0.1644	flank-DMR
chr1	102356	102357	31	0.1211	flank-DMR
chr1	102456	102457	38	0.1867	flank-DMR
chr1	102472	102473	28	0.1512	flank-DMR
chr1	102478	102479	35	0.0386	flank-DMR
chr1	102498	102499	32	0.2761	flank-DMR
chr1	102504	102505	28	0.1688	flank-DMR
chr1	102620	102621	29	0.2163	flank-DMR
