chr	start	end	coverage	methylation_level	type
chr1	101386	101387	37	0.0547	good-DMR
chr1	101425	101426	27	0.2141	good-DMR
chr1	101464	101465	22	0.1291	good-DMR
chr1	101481	101482	32	0.0939	good-DMR
chr1	101529	101530	24	0.3244	good-DMR
chr1	101544	101545	31	0.2238	good-DMR
chr1	101594	101595	23	0.1786	good-DMR
chr1	101610	101611	33	0.113	good-DMR
chr1	101637	101638	39	0.0245	good-DMR
chr1	101687	101688	22	0.0464	good-DMR
chr1	101719	101720	29	0.1312	good-DMR
chr1	101764	101765	28	0.1096	good-DMR
chr1	101805	101806	23	0.2042	good-DMR
chr1	101808	101809	29	0.2859	good-DMR
chr1	101908	101909	31	0.0878	good-DMR
chr1	101984	101985	32	0.1614	good-DMR
chr1	102084	102085	33	0.1765	good-DMR
chr1	102134	102135	30	0.1115	good-DMR
chr1	102188	102189	29	0.334	flank-DMR
chr1	102314	102315	26	0.238	flank-DMR
chr1	102356	102357	29	0.0285	flank-DMR
chr1	102456	102457	30	0.1299	flank-DMR
chr1	102472	102473	34	0.0704	flank-DMR
chr1	102478	102479	27	0.0055	flank-DMR
chr1	102498	102499	27	0.1198	flank-DMR
chr1	102504	102505	22	0.138	flank-DMR
chr1	102620	102621	33	0.2313	flank-DMR
