chr	start	end	coverage	methylation_level	type
chr1	101386	101387	23	0.0	good-DMR
chr1	101425	101426	31	0.1724	good-DMR
chr1	101464	101465	38	0.2161	good-DMR
chr1	101481	101482	35	0.1171	good-DMR
chr1	101529	101530	29	0.3332	good-DMR
chr1	101544	101545	33	0.1732	good-DMR
chr1	101594	101595	37	0.204	good-DMR
chr1	101610	101611	26	0.1378	good-DMR
chr1	101637	101638	32	0.091	good-DMR
chr1	101687	101688	27	0.0474	good-DMR
chr1	101719	101720	29	0.1776	good-DMR
chr1	101764	101765	32	0.0735	good-DMR
chr1	101805	101806	33	0.0	good-DMR
chr1	101808	101809	35	0.143	good-DMR
chr1	101908	101909	28	0.009	good-DMR
chr1	101984	101985	23	0.197	good-DMR
chr1	102084	102085	27	0.1273	good-DMR
chr1	102134	102135	29	0.0999	good-DMR
chr1	102188	102189	30	0.1979	flank-DMR
chr1	102314	102315	34	0.1233	flank-DMR
chr1	102356	102357	22	0.0786	flank-DMR
chr1	102456	102457	37	0.2065	flank-DMR
chr1	102472	102473	28	0.0855	flank-DMR
chr1	102478	102479	28	0.2038	flank-DMR
chr1	102498	102499	31	0.2625	flank-DMR
chr1	102504	102505	35	0.1119	flank-DMR
chr1	102620	102621	28	0.2002	flank-DMR
