chr	start	end	coverage	methylation_level	type
chr1	139855	139856	28	0.9123	non-DMR
chr1	139905	139906	24	0.6497	non-DMR
chr1	139923	139924	22	0.7218	non-DMR
chr1	139952	139953	27	0.6431	non-DMR
chr1	139975	139976	28	0.6785	non-DMR
chr1	139999	140000	22	0.7234	non-DMR
chr1	140035	140036	33	0.625	non-DMR
chr1	140056	140057	32	0.7932	non-DMR
chr1	140083	140084	25	0.6749	non-DMR
chr1	140104	140105	33	0.8495	non-DMR
chr1	140145	140146	22	0.7717	non-DMR
chr1	140195	140196	31	0.8833	non-DMR
chr1	140245	140246	28	0.6376	non-DMR
chr1	140264	140265	19	0.7249	non-DMR
chr1	140288	140289	37	0.5429	non-DMR
chr1	140317	140318	29	0.6204	non-DMR
chr1	140332	140333	28	0.8686	non-DMR
chr1	140344	140345	23	0.6312	non-DMR
chr1	140444	140445	30	0.6638	non-DMR
chr1	140543	140544	26	0.7645	non-DMR
chr1	140637	140638	24	0.7279	non-DMR
chr1	140704	140705	28	0.6345	non-DMR
chr1	140785	140786	40	0.8806	non-DMR
chr1	140815	140816	31	0.8941	flank-DMR
