chr	start	end	coverage	methylation_level	type
chr1	172020	172021	35	0.7765	sub-DMR
chr1	172070	172071	31	0.7101	sub-DMR
chr1	172110	172111	20	0.6306	sub-DMR
chr1	172129	172130	28	0.7183	sub-DMR
chr1	172144	172145	20	0.6861	sub-DMR
chr1	172194	172195	25	0.6737	sub-DMR
chr1	172221	172222	23	0.8324	sub-DMR
chr1	172254	172255	22	0.8325	sub-DMR
chr1	172286	172287	35	0.7771	sub-DMR
chr1	172326	172327	32	0.826	sub-DMR
chr1	172341	172342	23	0.6759	sub-DMR
chr1	172376	172377	35	0.7999	sub-DMR
chr1	172397	172398	30	0.9878	sub-DMR
chr1	172423	172424	29	0.7895	sub-DMR
chr1	172446	172447	27	0.7115	sub-DMR
chr1	172466	172467	32	0.6024	sub-DMR
chr1	172481	172482	28	0.7325	sub-DMR
chr1	172503	172504	30	0.7231	sub-DMR
chr1	172540	172541	27	0.7838	sub-DMR
chr1	172573	172574	29	0.6615	sub-DMR
chr1	172673	172674	35	0.866	sub-DMR
chr1	172723	172724	25	0.7854	sub-DMR
chr1	172823	172824	36	0.6848	sub-DMR
chr1	172923	172924	27	0.9156	sub-DMR
chr1	172975	172976	28	0.7648	sub-DMR
chr1	173025	173026	26	0.7352	sub-DMR
chr1	173125	173126	24	0.7083	sub-DMR
chr1	173195	173196	32	0.6706	flank-DMR
chr1	173267	173268	25	0.7997	flank-DMR
chr1	173289	173290	32	0.9252	flank-DMR
chr1	173299	173300	25	0.638	flank-DMR
chr1	173357	173358	27	0.8675	flank-DMR
chr1	173491	173492	48	0.6344	flank-DMR
chr1	173529	173530	38	0.6585	flank-DMR
chr1	173569	173570	27	0.6836	flank-DMR
chr1	173599	173600	27	0.728	flank-DMR
