chr	start	end	coverage	methylation_level	type
chr1	172020	172021	30	0.7878	sub-DMR
chr1	172070	172071	32	0.6972	sub-DMR
chr1	172110	172111	25	0.5596	sub-DMR
chr1	172129	172130	25	0.6961	sub-DMR
chr1	172144	172145	29	0.5569	sub-DMR
chr1	172194	172195	32	0.7559	sub-DMR
chr1	172221	172222	30	0.7642	sub-DMR
chr1	172254	172255	37	0.4563	sub-DMR
chr1	172286	172287	24	0.6003	sub-DMR
chr1	172326	172327	29	0.2686	sub-DMR
chr1	172341	172342	30	0.3341	sub-DMR
chr1	172376	172377	22	0.4182	sub-DMR
chr1	172397	172398	25	0.4989	sub-DMR
chr1	172423	172424	30	0.5467	sub-DMR
chr1	172446	172447	41	0.5254	sub-DMR
chr1	172466	172467	35	0.6043	sub-DMR
chr1	172481	172482	40	0.7756	sub-DMR
chr1	172503	172504	21	0.7408	sub-DMR
chr1	172540	172541	35	0.7048	sub-DMR
chr1	172573	172574	37	0.6145	sub-DMR
chr1	172673	172674	22	0.8272	sub-DMR
chr1	172723	172724	30	0.7675	sub-DMR
chr1	172823	172824	39	0.6444	sub-DMR
chr1	172923	172924	39	0.8247	sub-DMR
chr1	172975	172976	24	0.6855	sub-DMR
chr1	173025	173026	30	0.6524	sub-DMR
chr1	173125	173126	38	0.7852	sub-DMR
chr1	173195	173196	31	0.7377	flank-DMR
chr1	173267	173268	31	0.8482	flank-DMR
chr1	173289	173290	25	0.7075	flank-DMR
chr1	173299	173300	35	0.6667	flank-DMR
chr1	173357	173358	31	0.7559	flank-DMR
chr1	173491	173492	26	0.5589	flank-DMR
chr1	173529	173530	31	0.6544	flank-DMR
chr1	173569	173570	42	0.5211	flank-DMR
chr1	173599	173600	30	0.8806	flank-DMR
