chr	start	end	coverage	methylation_level	type
chr1	212595	212596	20	0.9255	non-DMR
chr1	212611	212612	28	0.9864	non-DMR
chr1	212650	212651	22	0.9926	non-DMR
chr1	212697	212698	32	0.7582	non-DMR
chr1	212740	212741	34	0.7772	non-DMR
chr1	212790	212791	21	0.8795	non-DMR
chr1	212806	212807	30	0.7941	non-DMR
chr1	212843	212844	29	0.8731	non-DMR
chr1	212893	212894	25	1.0	non-DMR
chr1	212943	212944	29	0.7764	non-DMR
chr1	212983	212984	33	0.9182	non-DMR
chr1	213033	213034	25	0.8621	non-DMR
chr1	213055	213056	33	0.9438	non-DMR
chr1	213070	213071	33	0.8142	non-DMR
chr1	213102	213103	37	0.9971	non-DMR
chr1	213200	213201	23	0.9632	non-DMR
chr1	213299	213300	29	0.8537	non-DMR
chr1	213399	213400	23	0.7982	non-DMR
chr1	213472	213473	37	0.7856	non-DMR
chr1	213572	213573	29	0.9862	non-DMR
chr1	213640	213641	42	0.8042	flank-DMR
chr1	213668	213669	32	0.9012	flank-DMR
