chr	start	end	coverage	methylation_level	type
chr1	212595	212596	30	0.8156	non-DMR
chr1	212611	212612	35	0.8549	non-DMR
chr1	212650	212651	25	0.8526	non-DMR
chr1	212697	212698	34	0.8624	non-DMR
chr1	212740	212741	29	0.7046	non-DMR
chr1	212790	212791	33	0.9418	non-DMR
chr1	212806	212807	32	0.5794	non-DMR
chr1	212843	212844	28	0.7611	non-DMR
chr1	212893	212894	28	0.9093	non-DMR
chr1	212943	212944	34	0.8631	non-DMR
chr1	212983	212984	36	0.9511	non-DMR
chr1	213033	213034	37	0.8503	non-DMR
chr1	213055	213056	31	0.8659	non-DMR
chr1	213070	213071	22	0.8138	non-DMR
chr1	213102	213103	29	0.9544	non-DMR
chr1	213200	213201	33	0.9611	non-DMR
chr1	213299	213300	37	0.7999	non-DMR
chr1	213399	213400	31	0.8627	non-DMR
chr1	213472	213473	24	0.6587	non-DMR
chr1	213572	213573	22	0.761	non-DMR
chr1	213640	213641	26	0.8541	flank-DMR
chr1	213668	213669	28	0.746	flank-DMR
