chr	start	end	coverage	methylation_level	type
chr1	171029	171030	35	0.8055	non-DMR
chr1	171054	171055	42	0.5453	non-DMR
chr1	171082	171083	26	0.6338	non-DMR
chr1	171110	171111	41	0.4681	non-DMR
chr1	171152	171153	27	0.5943	non-DMR
chr1	171172	171173	28	0.5718	non-DMR
chr1	171196	171197	31	0.6176	non-DMR
chr1	171211	171212	32	0.5756	non-DMR
chr1	171229	171230	30	0.6357	non-DMR
chr1	171256	171257	36	0.6334	non-DMR
chr1	171280	171281	28	0.7058	non-DMR
chr1	171295	171296	29	0.8097	non-DMR
chr1	171334	171335	33	0.7907	non-DMR
chr1	171353	171354	37	0.5976	non-DMR
chr1	171368	171369	34	0.6264	non-DMR
chr1	171404	171405	30	0.679	non-DMR
chr1	171450	171451	28	0.653	non-DMR
chr1	171465	171466	27	0.6091	non-DMR
chr1	171507	171508	29	0.6927	non-DMR
chr1	171534	171535	30	0.5779	non-DMR
chr1	171541	171542	25	0.7914	non-DMR
chr1	171592	171593	25	0.697	non-DMR
chr1	171683	171684	33	0.6635	non-DMR
chr1	171778	171779	24	0.6766	non-DMR
chr1	171878	171879	36	0.643	non-DMR
chr1	171978	171979	37	0.5504	non-DMR
chr1	172014	172015	31	0.736	flank-DMR
