chr	start	end	coverage	methylation_level	type
chr1	171029	171030	23	0.698	non-DMR
chr1	171054	171055	24	0.6534	non-DMR
chr1	171082	171083	35	0.6337	non-DMR
chr1	171110	171111	22	0.4876	non-DMR
chr1	171152	171153	27	0.6844	non-DMR
chr1	171172	171173	29	0.6018	non-DMR
chr1	171196	171197	31	0.6239	non-DMR
chr1	171211	171212	30	0.6007	non-DMR
chr1	171229	171230	30	0.7041	non-DMR
chr1	171256	171257	35	0.5978	non-DMR
chr1	171280	171281	25	0.6947	non-DMR
chr1	171295	171296	35	0.8137	non-DMR
chr1	171334	171335	29	0.6975	non-DMR
chr1	171353	171354	18	0.5535	non-DMR
chr1	171368	171369	31	0.6083	non-DMR
chr1	171404	171405	22	0.6705	non-DMR
chr1	171450	171451	39	0.6213	non-DMR
chr1	171465	171466	25	0.5976	non-DMR
chr1	171507	171508	33	0.5931	non-DMR
chr1	171534	171535	28	0.5238	non-DMR
chr1	171541	171542	37	0.7772	non-DMR
chr1	171592	171593	32	0.7954	non-DMR
chr1	171683	171684	30	0.7323	non-DMR
chr1	171778	171779	18	0.7939	non-DMR
chr1	171878	171879	32	0.6963	non-DMR
chr1	171978	171979	30	0.4651	non-DMR
chr1	172014	172015	36	0.6191	flank-DMR
