chr	start	end	coverage	methylation_level	type
chr1	171029	171030	33	0.8148	non-DMR
chr1	171054	171055	30	0.753	non-DMR
chr1	171082	171083	30	0.6846	non-DMR
chr1	171110	171111	35	0.4587	non-DMR
chr1	171152	171153	26	0.6526	non-DMR
chr1	171172	171173	29	0.5539	non-DMR
chr1	171196	171197	29	0.6247	non-DMR
chr1	171211	171212	25	0.6019	non-DMR
chr1	171229	171230	34	0.6986	non-DMR
chr1	171256	171257	29	0.6063	non-DMR
chr1	171280	171281	27	0.6359	non-DMR
chr1	171295	171296	32	0.7721	non-DMR
chr1	171334	171335	19	0.7175	non-DMR
chr1	171353	171354	33	0.6182	non-DMR
chr1	171368	171369	29	0.7124	non-DMR
chr1	171404	171405	25	0.7548	non-DMR
chr1	171450	171451	34	0.6563	non-DMR
chr1	171465	171466	25	0.6981	non-DMR
chr1	171507	171508	26	0.6625	non-DMR
chr1	171534	171535	29	0.6989	non-DMR
chr1	171541	171542	27	0.7167	non-DMR
chr1	171592	171593	42	0.7287	non-DMR
chr1	171683	171684	31	0.751	non-DMR
chr1	171778	171779	30	0.8292	non-DMR
chr1	171878	171879	28	0.6033	non-DMR
chr1	171978	171979	30	0.6648	non-DMR
chr1	172014	172015	17	0.7296	flank-DMR
