chr	start	end	coverage	methylation_level	type
chr1	160625	160626	32	0.1474	non-DMR
chr1	160640	160641	32	0.1575	non-DMR
chr1	160689	160690	28	0.1798	non-DMR
chr1	160739	160740	28	0.0957	non-DMR
chr1	160758	160759	32	0.1072	non-DMR
chr1	160777	160778	24	0.1854	non-DMR
chr1	160795	160796	23	0.125	non-DMR
chr1	160832	160833	38	0.0826	non-DMR
chr1	160882	160883	31	0.1024	non-DMR
chr1	160897	160898	28	0.1361	non-DMR
chr1	160915	160916	33	0.1745	non-DMR
chr1	160939	160940	24	0.0942	non-DMR
chr1	160971	160972	33	0.0946	non-DMR
chr1	161001	161002	25	0.1304	non-DMR
chr1	161033	161034	24	0.2255	non-DMR
chr1	161049	161050	35	0.1606	non-DMR
chr1	161069	161070	33	0.1175	non-DMR
chr1	161099	161100	32	0.2329	non-DMR
chr1	161145	161146	23	0.0747	non-DMR
chr1	161163	161164	28	0.0488	non-DMR
chr1	161196	161197	27	0.0006	non-DMR
chr1	161218	161219	37	0.0301	non-DMR
chr1	161234	161235	30	0.0719	non-DMR
chr1	161249	161250	33	0.1129	non-DMR
chr1	161349	161350	23	0.1547	non-DMR
chr1	161417	161418	33	0.1993	non-DMR
chr1	161517	161518	30	0.1506	non-DMR
chr1	161567	161568	34	0.1334	non-DMR
chr1	161667	161668	33	0.131	non-DMR
chr1	161762	161763	24	0.0878	non-DMR
chr1	161862	161863	27	0.0988	non-DMR
chr1	161872	161873	26	0.0	flank-DMR
chr1	161884	161885	18	0.1119	flank-DMR
