chr	start	end	coverage	methylation_level	type
chr1	160625	160626	29	0.1852	non-DMR
chr1	160640	160641	27	0.1805	non-DMR
chr1	160689	160690	30	0.0462	non-DMR
chr1	160739	160740	35	0.0825	non-DMR
chr1	160758	160759	26	0.0	non-DMR
chr1	160777	160778	34	0.0842	non-DMR
chr1	160795	160796	25	0.1257	non-DMR
chr1	160832	160833	30	0.0965	non-DMR
chr1	160882	160883	36	0.0191	non-DMR
chr1	160897	160898	24	0.0898	non-DMR
chr1	160915	160916	30	0.1287	non-DMR
chr1	160939	160940	28	0.0686	non-DMR
chr1	160971	160972	24	0.1659	non-DMR
chr1	161001	161002	30	0.1035	non-DMR
chr1	161033	161034	32	0.1905	non-DMR
chr1	161049	161050	33	0.0828	non-DMR
chr1	161069	161070	32	0.0	non-DMR
chr1	161099	161100	19	0.1213	non-DMR
chr1	161145	161146	39	0.0034	non-DMR
chr1	161163	161164	24	0.146	non-DMR
chr1	161196	161197	32	0.0	non-DMR
chr1	161218	161219	21	0.0855	non-DMR
chr1	161234	161235	27	0.0515	non-DMR
chr1	161249	161250	35	0.0491	non-DMR
chr1	161349	161350	27	0.1161	non-DMR
chr1	161417	161418	35	0.1319	non-DMR
chr1	161517	161518	29	0.1585	non-DMR
chr1	161567	161568	25	0.0661	non-DMR
chr1	161667	161668	23	0.1032	non-DMR
chr1	161762	161763	22	0.065	non-DMR
chr1	161862	161863	25	0.0217	non-DMR
chr1	161872	161873	25	0.0698	flank-DMR
chr1	161884	161885	26	0.0	flank-DMR
