chr	start	end	coverage	methylation_level	type
chr1	160625	160626	23	0.1391	non-DMR
chr1	160640	160641	28	0.1004	non-DMR
chr1	160689	160690	28	0.1227	non-DMR
chr1	160739	160740	32	0.0591	non-DMR
chr1	160758	160759	29	0.0626	non-DMR
chr1	160777	160778	39	0.0526	non-DMR
chr1	160795	160796	26	0.1792	non-DMR
chr1	160832	160833	29	0.0306	non-DMR
chr1	160882	160883	33	0.1368	non-DMR
chr1	160897	160898	39	0.1057	non-DMR
chr1	160915	160916	31	0.0915	non-DMR
chr1	160939	160940	29	0.137	non-DMR
chr1	160971	160972	30	0.2349	non-DMR
chr1	161001	161002	32	0.1297	non-DMR
chr1	161033	161034	25	0.2679	non-DMR
chr1	161049	161050	26	0.1177	non-DMR
chr1	161069	161070	19	0.1774	non-DMR
chr1	161099	161100	21	0.2019	non-DMR
chr1	161145	161146	28	0.1576	non-DMR
chr1	161163	161164	25	0.0809	non-DMR
chr1	161196	161197	34	0.0	non-DMR
chr1	161218	161219	23	0.0868	non-DMR
chr1	161234	161235	34	0.0803	non-DMR
chr1	161249	161250	32	0.1028	non-DMR
chr1	161349	161350	33	0.1744	non-DMR
chr1	161417	161418	35	0.1863	non-DMR
chr1	161517	161518	33	0.0329	non-DMR
chr1	161567	161568	32	0.1464	non-DMR
chr1	161667	161668	34	0.06	non-DMR
chr1	161762	161763	33	0.1041	non-DMR
chr1	161862	161863	30	0.0273	non-DMR
chr1	161872	161873	22	0.0724	flank-DMR
chr1	161884	161885	26	0.1742	flank-DMR
