chr	start	end	coverage	methylation_level	type
chr1	160625	160626	23	0.1507	non-DMR
chr1	160640	160641	24	0.0996	non-DMR
chr1	160689	160690	23	0.0431	non-DMR
chr1	160739	160740	33	0.0969	non-DMR
chr1	160758	160759	26	0.0	non-DMR
chr1	160777	160778	24	0.0427	non-DMR
chr1	160795	160796	30	0.1403	non-DMR
chr1	160832	160833	23	0.0773	non-DMR
chr1	160882	160883	31	0.0684	non-DMR
chr1	160897	160898	19	0.0401	non-DMR
chr1	160915	160916	28	0.0931	non-DMR
chr1	160939	160940	38	0.0016	non-DMR
chr1	160971	160972	39	0.0	non-DMR
chr1	161001	161002	28	0.0919	non-DMR
chr1	161033	161034	24	0.2258	non-DMR
chr1	161049	161050	26	0.0727	non-DMR
chr1	161069	161070	29	0.0174	non-DMR
chr1	161099	161100	37	0.2545	non-DMR
chr1	161145	161146	26	0.061	non-DMR
chr1	161163	161164	30	0.0297	non-DMR
chr1	161196	161197	28	0.0593	non-DMR
chr1	161218	161219	25	0.0618	non-DMR
chr1	161234	161235	34	0.0682	non-DMR
chr1	161249	161250	30	0.0	non-DMR
chr1	161349	161350	32	0.0345	non-DMR
chr1	161417	161418	24	0.2277	non-DMR
chr1	161517	161518	36	0.0177	non-DMR
chr1	161567	161568	23	0.0	non-DMR
chr1	161667	161668	28	0.0292	non-DMR
chr1	161762	161763	28	0.0	non-DMR
chr1	161862	161863	29	0.0	non-DMR
chr1	161872	161873	28	0.1063	flank-DMR
chr1	161884	161885	33	0.0035	flank-DMR
