chr	start	end	coverage	methylation_level	type
chr1	116676	116677	33	0.7488	non-DMR
chr1	116726	116727	24	0.6673	non-DMR
chr1	116744	116745	22	0.4704	non-DMR
chr1	116764	116765	34	0.4324	non-DMR
chr1	116814	116815	37	0.6554	non-DMR
chr1	116832	116833	25	0.6277	non-DMR
chr1	116855	116856	26	0.5618	non-DMR
chr1	116905	116906	24	0.5453	non-DMR
chr1	116955	116956	29	0.5861	non-DMR
chr1	116970	116971	27	0.7349	non-DMR
chr1	117014	117015	23	0.5832	non-DMR
chr1	117041	117042	25	0.5529	non-DMR
chr1	117069	117070	23	0.7291	non-DMR
chr1	117119	117120	32	0.6126	non-DMR
chr1	117144	117145	34	0.5067	non-DMR
chr1	117167	117168	27	0.5234	non-DMR
chr1	117193	117194	40	0.7376	non-DMR
chr1	117202	117203	32	0.7366	non-DMR
chr1	117302	117303	25	0.7408	non-DMR
chr1	117402	117403	31	0.8249	non-DMR
chr1	117502	117503	27	0.8086	non-DMR
chr1	117601	117602	21	0.6612	non-DMR
chr1	117701	117702	31	0.6948	non-DMR
chr1	117745	117746	19	0.6987	flank-DMR
