chr	start	end	coverage	methylation_level	type
chr1	116676	116677	34	0.7202	non-DMR
chr1	116726	116727	22	0.5322	non-DMR
chr1	116744	116745	31	0.6043	non-DMR
chr1	116764	116765	32	0.5284	non-DMR
chr1	116814	116815	24	0.7214	non-DMR
chr1	116832	116833	35	0.5923	non-DMR
chr1	116855	116856	30	0.5517	non-DMR
chr1	116905	116906	31	0.4524	non-DMR
chr1	116955	116956	29	0.5969	non-DMR
chr1	116970	116971	31	0.6223	non-DMR
chr1	117014	117015	32	0.6245	non-DMR
chr1	117041	117042	33	0.5588	non-DMR
chr1	117069	117070	31	0.7752	non-DMR
chr1	117119	117120	31	0.6704	non-DMR
chr1	117144	117145	36	0.6155	non-DMR
chr1	117167	117168	24	0.3845	non-DMR
chr1	117193	117194	27	0.6469	non-DMR
chr1	117202	117203	34	0.7336	non-DMR
chr1	117302	117303	34	0.6623	non-DMR
chr1	117402	117403	33	0.8127	non-DMR
chr1	117502	117503	33	0.7666	non-DMR
chr1	117601	117602	29	0.6191	non-DMR
chr1	117701	117702	35	0.7467	non-DMR
chr1	117745	117746	23	0.7993	flank-DMR
