chr	start	end	coverage	methylation_level	type
chr1	116676	116677	30	0.6713	non-DMR
chr1	116726	116727	31	0.6161	non-DMR
chr1	116744	116745	17	0.5417	non-DMR
chr1	116764	116765	33	0.4632	non-DMR
chr1	116814	116815	34	0.7358	non-DMR
chr1	116832	116833	28	0.5971	non-DMR
chr1	116855	116856	28	0.5358	non-DMR
chr1	116905	116906	28	0.6089	non-DMR
chr1	116955	116956	31	0.523	non-DMR
chr1	116970	116971	27	0.6616	non-DMR
chr1	117014	117015	26	0.6739	non-DMR
chr1	117041	117042	29	0.5389	non-DMR
chr1	117069	117070	31	0.7855	non-DMR
chr1	117119	117120	31	0.7764	non-DMR
chr1	117144	117145	33	0.42	non-DMR
chr1	117167	117168	31	0.5223	non-DMR
chr1	117193	117194	23	0.5748	non-DMR
chr1	117202	117203	30	0.645	non-DMR
chr1	117302	117303	24	0.651	non-DMR
chr1	117402	117403	28	0.7229	non-DMR
chr1	117502	117503	31	0.7478	non-DMR
chr1	117601	117602	33	0.7379	non-DMR
chr1	117701	117702	33	0.6279	non-DMR
chr1	117745	117746	30	0.6807	flank-DMR
