chr	start	end	coverage	methylation_level	type
chr1	111995	111996	31	0.2534	non-DMR
chr1	112029	112030	30	0.0621	non-DMR
chr1	112067	112068	33	0.1261	non-DMR
chr1	112103	112104	21	0.1616	non-DMR
chr1	112128	112129	19	0.0302	non-DMR
chr1	112170	112171	36	0.1282	non-DMR
chr1	112186	112187	26	0.097	non-DMR
chr1	112233	112234	34	0.0625	non-DMR
chr1	112257	112258	31	0.1722	non-DMR
chr1	112292	112293	26	0.0726	non-DMR
chr1	112317	112318	27	0.0	non-DMR
chr1	112367	112368	32	0.128	non-DMR
chr1	112404	112405	30	0.246	non-DMR
chr1	112435	112436	28	0.1899	non-DMR
chr1	112535	112536	32	0.091	non-DMR
chr1	112622	112623	35	0.1784	non-DMR
chr1	112722	112723	34	0.0	non-DMR
chr1	112822	112823	30	0.068	non-DMR
chr1	112920	112921	25	0.1045	flank-DMR
