chr	start	end	coverage	methylation_level	type
chr1	126645	126646	23	0.5782	non-DMR
chr1	126679	126680	25	0.4167	non-DMR
chr1	126702	126703	35	0.5135	non-DMR
chr1	126745	126746	32	0.641	non-DMR
chr1	126760	126761	30	0.6455	non-DMR
chr1	126810	126811	31	0.5792	non-DMR
chr1	126826	126827	32	0.5058	non-DMR
chr1	126844	126845	29	0.4525	non-DMR
chr1	126881	126882	39	0.5549	non-DMR
chr1	126920	126921	23	0.6058	non-DMR
chr1	126970	126971	26	0.6624	non-DMR
chr1	127005	127006	29	0.6288	non-DMR
chr1	127034	127035	27	0.5553	non-DMR
chr1	127067	127068	35	0.4773	non-DMR
chr1	127117	127118	29	0.6982	non-DMR
chr1	127125	127126	25	0.6219	non-DMR
chr1	127215	127216	35	0.6111	non-DMR
chr1	127315	127316	26	0.5879	non-DMR
chr1	127411	127412	29	0.6286	non-DMR
chr1	127506	127507	32	0.6698	non-DMR
chr1	127524	127525	29	0.5886	flank-DMR
