chr	start	end	coverage	methylation_level	type
chr1	126645	126646	29	0.6971	non-DMR
chr1	126679	126680	21	0.5493	non-DMR
chr1	126702	126703	36	0.6351	non-DMR
chr1	126745	126746	20	0.4763	non-DMR
chr1	126760	126761	28	0.6808	non-DMR
chr1	126810	126811	25	0.646	non-DMR
chr1	126826	126827	26	0.6237	non-DMR
chr1	126844	126845	43	0.6074	non-DMR
chr1	126881	126882	31	0.6484	non-DMR
chr1	126920	126921	23	0.6374	non-DMR
chr1	126970	126971	19	0.6754	non-DMR
chr1	127005	127006	29	0.6646	non-DMR
chr1	127034	127035	39	0.6041	non-DMR
chr1	127067	127068	29	0.5632	non-DMR
chr1	127117	127118	31	0.7673	non-DMR
chr1	127125	127126	27	0.6181	non-DMR
chr1	127215	127216	28	0.69	non-DMR
chr1	127315	127316	22	0.6037	non-DMR
chr1	127411	127412	21	0.6131	non-DMR
chr1	127506	127507	28	0.6873	non-DMR
chr1	127524	127525	28	0.504	flank-DMR
