chr	start	end	coverage	methylation_level	type
chr1	134622	134623	33	0.0869	sub-DMR
chr1	134637	134638	30	0.0499	sub-DMR
chr1	134672	134673	38	0.0	sub-DMR
chr1	134687	134688	30	0.0565	sub-DMR
chr1	134702	134703	31	0.0611	sub-DMR
chr1	134719	134720	24	0.0016	sub-DMR
chr1	134750	134751	28	0.0	sub-DMR
chr1	134783	134784	22	0.1273	sub-DMR
chr1	134833	134834	30	0.0	sub-DMR
chr1	134849	134850	25	0.0682	sub-DMR
chr1	134870	134871	34	0.0	sub-DMR
chr1	134920	134921	32	0.1523	sub-DMR
chr1	134959	134960	32	0.0197	sub-DMR
chr1	134994	134995	29	0.033	sub-DMR
chr1	135023	135024	27	0.0159	sub-DMR
chr1	135060	135061	27	0.007	sub-DMR
chr1	135090	135091	32	0.1921	sub-DMR
chr1	135122	135123	35	0.0068	sub-DMR
chr1	135160	135161	35	0.2707	sub-DMR
chr1	135169	135170	24	0.0163	sub-DMR
chr1	135269	135270	23	0.0	sub-DMR
chr1	135319	135320	37	0.0	sub-DMR
chr1	135419	135420	33	0.0	sub-DMR
chr1	135493	135494	23	0.0	sub-DMR
chr1	135593	135594	32	0.1111	sub-DMR
chr1	135643	135644	29	0.0366	sub-DMR
chr1	135793	135794	27	0.0428	flank-DMR
chr1	135809	135810	33	0.1194	flank-DMR
chr1	135819	135820	28	0.0833	flank-DMR
chr1	135973	135974	31	0.1475	flank-DMR
chr1	136047	136048	26	0.1338	flank-DMR
