chr	start	end	coverage	methylation_level	type
chr1	134622	134623	23	0.0697	sub-DMR
chr1	134637	134638	27	0.0906	sub-DMR
chr1	134672	134673	33	0.0397	sub-DMR
chr1	134687	134688	29	0.0396	sub-DMR
chr1	134702	134703	34	0.0	sub-DMR
chr1	134719	134720	28	0.0296	sub-DMR
chr1	134750	134751	31	0.0671	sub-DMR
chr1	134783	134784	23	0.0477	sub-DMR
chr1	134833	134834	32	0.0	sub-DMR
chr1	134849	134850	38	0.0	sub-DMR
chr1	134870	134871	24	0.0	sub-DMR
chr1	134920	134921	25	0.1051	sub-DMR
chr1	134959	134960	30	0.0155	sub-DMR
chr1	134994	134995	40	0.0855	sub-DMR
chr1	135023	135024	31	0.053	sub-DMR
chr1	135060	135061	31	0.0638	sub-DMR
chr1	135090	135091	32	0.143	sub-DMR
chr1	135122	135123	33	0.062	sub-DMR
chr1	135160	135161	28	0.2726	sub-DMR
chr1	135169	135170	30	0.0487	sub-DMR
chr1	135269	135270	25	0.0011	sub-DMR
chr1	135319	135320	30	0.0	sub-DMR
chr1	135419	135420	26	0.1237	sub-DMR
chr1	135493	135494	35	0.0	sub-DMR
chr1	135593	135594	28	0.0398	sub-DMR
chr1	135643	135644	27	0.042	sub-DMR
chr1	135793	135794	29	0.0557	flank-DMR
chr1	135809	135810	21	0.0745	flank-DMR
chr1	135819	135820	36	0.0682	flank-DMR
chr1	135973	135974	39	0.0581	flank-DMR
chr1	136047	136048	30	0.1162	flank-DMR
