chr	start	end	coverage	methylation_level	type
chr1	134622	134623	24	0.0548	sub-DMR
chr1	134637	134638	36	0.0492	sub-DMR
chr1	134672	134673	24	0.0227	sub-DMR
chr1	134687	134688	31	0.0614	sub-DMR
chr1	134702	134703	39	0.0702	sub-DMR
chr1	134719	134720	28	0.0416	sub-DMR
chr1	134750	134751	31	0.0384	sub-DMR
chr1	134783	134784	38	0.0327	sub-DMR
chr1	134833	134834	33	0.0451	sub-DMR
chr1	134849	134850	39	0.0	sub-DMR
chr1	134870	134871	36	0.0	sub-DMR
chr1	134920	134921	22	0.0326	sub-DMR
chr1	134959	134960	22	0.1193	sub-DMR
chr1	134994	134995	38	0.0128	sub-DMR
chr1	135023	135024	28	0.0735	sub-DMR
chr1	135060	135061	38	0.0615	sub-DMR
chr1	135090	135091	27	0.074	sub-DMR
chr1	135122	135123	24	0.1394	sub-DMR
chr1	135160	135161	24	0.2106	sub-DMR
chr1	135169	135170	28	0.0438	sub-DMR
chr1	135269	135270	22	0.0399	sub-DMR
chr1	135319	135320	38	0.0124	sub-DMR
chr1	135419	135420	32	0.0	sub-DMR
chr1	135493	135494	29	0.0167	sub-DMR
chr1	135593	135594	29	0.1425	sub-DMR
chr1	135643	135644	31	0.0268	sub-DMR
chr1	135793	135794	26	0.1	flank-DMR
chr1	135809	135810	40	0.0644	flank-DMR
chr1	135819	135820	27	0.0835	flank-DMR
chr1	135973	135974	31	0.1482	flank-DMR
chr1	136047	136048	31	0.0482	flank-DMR
