chr	start	end	coverage	methylation_level	type
chr1	134622	134623	35	0.1319	sub-DMR
chr1	134637	134638	25	0.0615	sub-DMR
chr1	134672	134673	34	0.0582	sub-DMR
chr1	134687	134688	29	0.2022	sub-DMR
chr1	134702	134703	36	0.04	sub-DMR
chr1	134719	134720	32	0.0717	sub-DMR
chr1	134750	134751	23	0.0767	sub-DMR
chr1	134783	134784	29	0.0553	sub-DMR
chr1	134833	134834	28	0.0	sub-DMR
chr1	134849	134850	22	0.0843	sub-DMR
chr1	134870	134871	25	0.2781	sub-DMR
chr1	134920	134921	37	0.2773	sub-DMR
chr1	134959	134960	32	0.2887	sub-DMR
chr1	134994	134995	27	0.222	sub-DMR
chr1	135023	135024	28	0.2309	sub-DMR
chr1	135060	135061	29	0.3867	sub-DMR
chr1	135090	135091	29	0.3328	sub-DMR
chr1	135122	135123	28	0.3452	sub-DMR
chr1	135160	135161	40	0.4053	sub-DMR
chr1	135169	135170	30	0.304	sub-DMR
chr1	135269	135270	35	0.0863	sub-DMR
chr1	135319	135320	30	0.0251	sub-DMR
chr1	135419	135420	23	0.1092	sub-DMR
chr1	135493	135494	25	0.0	sub-DMR
chr1	135593	135594	27	0.0601	sub-DMR
chr1	135643	135644	27	0.066	sub-DMR
chr1	135793	135794	29	0.0021	flank-DMR
chr1	135809	135810	30	0.1458	flank-DMR
chr1	135819	135820	17	0.2534	flank-DMR
chr1	135973	135974	22	0.0816	flank-DMR
chr1	136047	136048	36	0.1324	flank-DMR
