chr	start	end	coverage	methylation_level	type
chr1	110716	110717	31	0.8755	non-DMR
chr1	110741	110742	26	0.7787	non-DMR
chr1	110768	110769	37	1.0	non-DMR
chr1	110788	110789	29	0.9022	non-DMR
chr1	110810	110811	33	0.7737	non-DMR
chr1	110860	110861	30	0.822	non-DMR
chr1	110908	110909	25	0.7923	non-DMR
chr1	110923	110924	29	0.672	non-DMR
chr1	110973	110974	30	1.0	non-DMR
chr1	111023	111024	27	0.7727	non-DMR
chr1	111049	111050	25	0.6283	non-DMR
chr1	111084	111085	28	0.8865	non-DMR
chr1	111114	111115	28	0.8403	non-DMR
chr1	111164	111165	32	0.814	non-DMR
chr1	111184	111185	31	0.8075	non-DMR
chr1	111216	111217	35	0.9108	non-DMR
chr1	111240	111241	23	0.8769	non-DMR
chr1	111255	111256	38	0.7804	non-DMR
chr1	111305	111306	29	0.6598	non-DMR
chr1	111318	111319	29	0.8533	non-DMR
chr1	111418	111419	23	0.8252	non-DMR
chr1	111468	111469	27	0.9459	non-DMR
chr1	111547	111548	32	0.8481	non-DMR
chr1	111647	111648	26	1.0	non-DMR
chr1	111708	111709	31	0.874	non-DMR
chr1	111808	111809	25	0.9166	non-DMR
chr1	111893	111894	26	0.8286	non-DMR
chr1	111931	111932	34	0.7939	flank-DMR
chr1	111971	111972	27	0.9585	flank-DMR
