chr	start	end	coverage	methylation_level	type
chr1	156218	156219	27	0.7711	non-DMR
chr1	156248	156249	29	0.8403	non-DMR
chr1	156271	156272	23	0.6702	non-DMR
chr1	156287	156288	27	0.7896	non-DMR
chr1	156334	156335	34	0.5749	non-DMR
chr1	156384	156385	26	0.7149	non-DMR
chr1	156401	156402	28	0.8342	non-DMR
chr1	156451	156452	17	0.6476	non-DMR
chr1	156485	156486	21	0.6356	non-DMR
chr1	156530	156531	26	0.7301	non-DMR
chr1	156580	156581	36	0.7231	non-DMR
chr1	156596	156597	30	0.8194	non-DMR
chr1	156614	156615	25	0.7545	non-DMR
chr1	156641	156642	22	0.8082	non-DMR
chr1	156661	156662	38	0.619	non-DMR
chr1	156682	156683	26	0.6301	non-DMR
chr1	156724	156725	23	0.5202	non-DMR
chr1	156824	156825	27	0.5589	non-DMR
chr1	156924	156925	31	0.7257	non-DMR
chr1	157024	157025	30	0.867	non-DMR
chr1	157095	157096	31	0.7693	non-DMR
chr1	157195	157196	29	0.753	non-DMR
chr1	157227	157228	28	0.5905	flank-DMR
chr1	157251	157252	19	0.7786	flank-DMR
