chr	start	end	coverage	methylation_level	type
chr1	156218	156219	35	0.817	non-DMR
chr1	156248	156249	27	0.6947	non-DMR
chr1	156271	156272	26	0.7198	non-DMR
chr1	156287	156288	26	0.8441	non-DMR
chr1	156334	156335	26	0.5521	non-DMR
chr1	156384	156385	29	0.7622	non-DMR
chr1	156401	156402	22	0.825	non-DMR
chr1	156451	156452	31	0.6154	non-DMR
chr1	156485	156486	29	0.6619	non-DMR
chr1	156530	156531	26	0.6321	non-DMR
chr1	156580	156581	27	0.6758	non-DMR
chr1	156596	156597	28	0.8531	non-DMR
chr1	156614	156615	31	0.7872	non-DMR
chr1	156641	156642	27	0.7091	non-DMR
chr1	156661	156662	30	0.6166	non-DMR
chr1	156682	156683	35	0.6802	non-DMR
chr1	156724	156725	34	0.6465	non-DMR
chr1	156824	156825	30	0.6169	non-DMR
chr1	156924	156925	36	0.7457	non-DMR
chr1	157024	157025	35	0.8256	non-DMR
chr1	157095	157096	29	0.7791	non-DMR
chr1	157195	157196	29	0.7594	non-DMR
chr1	157227	157228	26	0.5092	flank-DMR
chr1	157251	157252	24	0.8411	flank-DMR
