chr	start	end	coverage	methylation_level	type
chr1	104607	104608	34	0.6314	non-DMR
chr1	104629	104630	28	0.6347	non-DMR
chr1	104659	104660	28	0.6835	non-DMR
chr1	104688	104689	28	0.6534	non-DMR
chr1	104703	104704	34	0.4417	non-DMR
chr1	104722	104723	36	0.7407	non-DMR
chr1	104745	104746	20	0.5972	non-DMR
chr1	104760	104761	19	0.5722	non-DMR
chr1	104791	104792	35	0.5681	non-DMR
chr1	104817	104818	32	0.6	non-DMR
chr1	104832	104833	31	0.7413	non-DMR
chr1	104869	104870	32	0.5585	non-DMR
chr1	104912	104913	23	0.5935	non-DMR
chr1	104946	104947	35	0.4369	non-DMR
chr1	104972	104973	25	0.6927	non-DMR
chr1	105012	105013	28	0.4905	non-DMR
chr1	105054	105055	31	0.6471	non-DMR
chr1	105089	105090	30	0.7843	non-DMR
chr1	105109	105110	28	0.5835	non-DMR
chr1	105143	105144	17	0.6747	non-DMR
chr1	105158	105159	34	0.6469	non-DMR
chr1	105228	105229	34	0.677	non-DMR
chr1	105328	105329	26	0.5742	non-DMR
chr1	105401	105402	34	0.4838	non-DMR
chr1	105501	105502	38	0.4678	non-DMR
chr1	105568	105569	22	0.8269	non-DMR
chr1	105668	105669	31	0.5267	non-DMR
chr1	105676	105677	32	0.6782	flank-DMR
chr1	105762	105763	34	0.655	flank-DMR
