chr	start	end	coverage	methylation_level	type
chr1	200756	200757	30	0.5107	good-DMR
chr1	200771	200772	28	0.4698	good-DMR
chr1	200787	200788	28	0.4803	good-DMR
chr1	200837	200838	25	0.5598	good-DMR
chr1	200871	200872	28	0.6199	good-DMR
chr1	200921	200922	28	0.4354	good-DMR
chr1	200971	200972	24	0.5828	good-DMR
chr1	200994	200995	31	0.5428	good-DMR
chr1	201011	201012	31	0.6998	good-DMR
chr1	201061	201062	28	0.6623	good-DMR
chr1	201092	201093	29	0.5174	good-DMR
chr1	201127	201128	25	0.7036	good-DMR
chr1	201156	201157	40	0.4719	good-DMR
chr1	201204	201205	22	0.625	good-DMR
chr1	201247	201248	29	0.5499	good-DMR
chr1	201268	201269	32	0.3354	good-DMR
chr1	201279	201280	39	0.4084	good-DMR
chr1	201329	201330	32	0.4176	good-DMR
chr1	201429	201430	32	0.4891	good-DMR
chr1	201529	201530	32	0.6077	good-DMR
chr1	201629	201630	28	0.3969	good-DMR
chr1	201721	201722	22	0.6193	good-DMR
chr1	201798	201799	27	0.604	good-DMR
chr1	201842	201843	38	0.8659	flank-DMR
chr1	201874	201875	28	0.6517	flank-DMR
chr1	201878	201879	26	0.6077	flank-DMR
chr1	201898	201899	23	0.8385	flank-DMR
chr1	201940	201941	32	0.7409	flank-DMR
chr1	202078	202079	32	0.733	flank-DMR
chr1	202138	202139	25	0.8809	flank-DMR
chr1	202232	202233	22	0.6629	flank-DMR
chr1	202276	202277	33	0.833	flank-DMR
chr1	202294	202295	30	0.7276	flank-DMR
