chr	start	end	coverage	methylation_level	type
chr1	200756	200757	23	0.4552	good-DMR
chr1	200771	200772	37	0.4979	good-DMR
chr1	200787	200788	27	0.3437	good-DMR
chr1	200837	200838	31	0.5646	good-DMR
chr1	200871	200872	31	0.5545	good-DMR
chr1	200921	200922	35	0.4815	good-DMR
chr1	200971	200972	28	0.567	good-DMR
chr1	200994	200995	26	0.5742	good-DMR
chr1	201011	201012	33	0.5916	good-DMR
chr1	201061	201062	31	0.6798	good-DMR
chr1	201092	201093	30	0.4496	good-DMR
chr1	201127	201128	19	0.6383	good-DMR
chr1	201156	201157	20	0.4692	good-DMR
chr1	201204	201205	27	0.5738	good-DMR
chr1	201247	201248	31	0.468	good-DMR
chr1	201268	201269	25	0.3605	good-DMR
chr1	201279	201280	35	0.4159	good-DMR
chr1	201329	201330	33	0.3633	good-DMR
chr1	201429	201430	29	0.4085	good-DMR
chr1	201529	201530	32	0.7025	good-DMR
chr1	201629	201630	39	0.5473	good-DMR
chr1	201721	201722	23	0.5658	good-DMR
chr1	201798	201799	35	0.6227	good-DMR
chr1	201842	201843	30	0.8154	flank-DMR
chr1	201874	201875	22	0.6462	flank-DMR
chr1	201878	201879	37	0.6439	flank-DMR
chr1	201898	201899	29	0.9298	flank-DMR
chr1	201940	201941	27	0.8067	flank-DMR
chr1	202078	202079	32	0.6403	flank-DMR
chr1	202138	202139	33	0.8041	flank-DMR
chr1	202232	202233	22	0.6966	flank-DMR
chr1	202276	202277	32	0.7201	flank-DMR
chr1	202294	202295	26	0.6909	flank-DMR
