chr	start	end	coverage	methylation_level	type
chr1	200756	200757	25	0.658	good-DMR
chr1	200771	200772	29	0.6805	good-DMR
chr1	200787	200788	38	0.7405	good-DMR
chr1	200837	200838	32	0.7412	good-DMR
chr1	200871	200872	28	0.8706	good-DMR
chr1	200921	200922	37	0.7457	good-DMR
chr1	200971	200972	34	0.8153	good-DMR
chr1	200994	200995	31	0.8734	good-DMR
chr1	201011	201012	35	0.8665	good-DMR
chr1	201061	201062	22	0.8326	good-DMR
chr1	201092	201093	28	0.6117	good-DMR
chr1	201127	201128	25	0.864	good-DMR
chr1	201156	201157	25	0.608	good-DMR
chr1	201204	201205	34	0.7606	good-DMR
chr1	201247	201248	34	0.8053	good-DMR
chr1	201268	201269	32	0.5724	good-DMR
chr1	201279	201280	29	0.5549	good-DMR
chr1	201329	201330	34	0.5861	good-DMR
chr1	201429	201430	38	0.7571	good-DMR
chr1	201529	201530	32	0.8236	good-DMR
chr1	201629	201630	28	0.7116	good-DMR
chr1	201721	201722	26	0.781	good-DMR
chr1	201798	201799	34	0.802	good-DMR
chr1	201842	201843	31	0.905	flank-DMR
chr1	201874	201875	31	0.576	flank-DMR
chr1	201878	201879	23	0.6771	flank-DMR
chr1	201898	201899	30	0.8776	flank-DMR
chr1	201940	201941	35	0.8232	flank-DMR
chr1	202078	202079	28	0.7884	flank-DMR
chr1	202138	202139	31	0.8973	flank-DMR
chr1	202232	202233	32	0.7382	flank-DMR
chr1	202276	202277	33	0.7201	flank-DMR
chr1	202294	202295	24	0.7569	flank-DMR
