chr	start	end	coverage	methylation_level	type
chr1	200756	200757	25	0.5023	good-DMR
chr1	200771	200772	28	0.4572	good-DMR
chr1	200787	200788	26	0.414	good-DMR
chr1	200837	200838	24	0.7358	good-DMR
chr1	200871	200872	23	0.6604	good-DMR
chr1	200921	200922	35	0.559	good-DMR
chr1	200971	200972	25	0.5482	good-DMR
chr1	200994	200995	33	0.5567	good-DMR
chr1	201011	201012	28	0.6066	good-DMR
chr1	201061	201062	36	0.5686	good-DMR
chr1	201092	201093	36	0.5074	good-DMR
chr1	201127	201128	30	0.5755	good-DMR
chr1	201156	201157	36	0.4314	good-DMR
chr1	201204	201205	30	0.6421	good-DMR
chr1	201247	201248	30	0.4834	good-DMR
chr1	201279	201280	34	0.3849	good-DMR
chr1	201329	201330	21	0.4084	good-DMR
chr1	201429	201430	36	0.5549	good-DMR
chr1	201529	201530	28	0.6398	good-DMR
chr1	201629	201630	32	0.4904	good-DMR
chr1	201721	201722	28	0.4504	good-DMR
chr1	201798	201799	32	0.5166	good-DMR
chr1	201842	201843	29	0.9381	flank-DMR
chr1	201874	201875	27	0.7159	flank-DMR
chr1	201878	201879	38	0.6319	flank-DMR
chr1	201898	201899	29	0.9281	flank-DMR
chr1	201940	201941	22	0.7718	flank-DMR
chr1	202078	202079	30	0.7464	flank-DMR
chr1	202138	202139	35	0.9416	flank-DMR
chr1	202232	202233	32	0.7774	flank-DMR
chr1	202276	202277	25	0.798	flank-DMR
chr1	202294	202295	28	0.7551	flank-DMR
