chr	start	end	coverage	methylation_level	type
chr1	200756	200757	33	0.455	good-DMR
chr1	200771	200772	25	0.3569	good-DMR
chr1	200787	200788	28	0.3669	good-DMR
chr1	200837	200838	36	0.6364	good-DMR
chr1	200871	200872	29	0.5537	good-DMR
chr1	200921	200922	26	0.521	good-DMR
chr1	200971	200972	25	0.4747	good-DMR
chr1	200994	200995	30	0.6001	good-DMR
chr1	201011	201012	33	0.6506	good-DMR
chr1	201061	201062	30	0.6461	good-DMR
chr1	201092	201093	37	0.3013	good-DMR
chr1	201127	201128	35	0.6213	good-DMR
chr1	201156	201157	30	0.3665	good-DMR
chr1	201204	201205	29	0.5777	good-DMR
chr1	201247	201248	36	0.4989	good-DMR
chr1	201268	201269	26	0.4348	good-DMR
chr1	201279	201280	39	0.3359	good-DMR
chr1	201329	201330	17	0.424	good-DMR
chr1	201429	201430	34	0.4933	good-DMR
chr1	201529	201530	30	0.6496	good-DMR
chr1	201629	201630	32	0.487	good-DMR
chr1	201721	201722	29	0.4854	good-DMR
chr1	201798	201799	19	0.5558	good-DMR
chr1	201842	201843	27	0.9816	flank-DMR
chr1	201874	201875	30	0.759	flank-DMR
chr1	201878	201879	26	0.5946	flank-DMR
chr1	201898	201899	32	1.0	flank-DMR
chr1	201940	201941	32	0.6506	flank-DMR
chr1	202078	202079	31	0.6974	flank-DMR
chr1	202138	202139	29	0.9058	flank-DMR
chr1	202232	202233	34	0.7555	flank-DMR
chr1	202276	202277	30	0.7721	flank-DMR
chr1	202294	202295	36	0.7654	flank-DMR
