chr	start	end	coverage	methylation_level	type
chr1	194453	194454	30	0.6373	good-DMR
chr1	194494	194495	38	0.5654	good-DMR
chr1	194522	194523	32	0.541	good-DMR
chr1	194549	194550	28	0.7209	good-DMR
chr1	194593	194594	36	0.6569	good-DMR
chr1	194643	194644	29	0.7024	good-DMR
chr1	194684	194685	32	0.6065	good-DMR
chr1	194716	194717	38	0.4821	good-DMR
chr1	194731	194732	24	0.4248	good-DMR
chr1	194761	194762	33	0.7699	good-DMR
chr1	194780	194781	23	0.6614	good-DMR
chr1	194815	194816	27	0.6833	good-DMR
chr1	194839	194840	29	0.5747	good-DMR
chr1	194889	194890	34	0.528	good-DMR
chr1	194939	194940	22	0.7717	good-DMR
chr1	194980	194981	37	0.6312	good-DMR
chr1	194991	194992	34	0.6825	good-DMR
chr1	195052	195053	29	0.5436	good-DMR
chr1	195152	195153	37	0.54	good-DMR
chr1	195244	195245	35	0.7539	good-DMR
chr1	195344	195345	34	0.5202	good-DMR
chr1	195394	195395	25	0.5091	good-DMR
chr1	195444	195445	32	0.5643	good-DMR
chr1	195528	195529	30	0.657	good-DMR
chr1	195554	195555	18	0.9005	flank-DMR
chr1	195562	195563	22	0.8401	flank-DMR
chr1	195606	195607	33	0.8335	flank-DMR
chr1	195714	195715	35	0.8487	flank-DMR
chr1	195716	195717	35	0.8479	flank-DMR
chr1	195790	195791	28	0.9652	flank-DMR
chr1	195852	195853	24	0.878	flank-DMR
chr1	195906	195907	30	0.9143	flank-DMR
chr1	195924	195925	30	1.0	flank-DMR
chr1	195952	195953	28	0.662	flank-DMR
