chr	start	end	coverage	methylation_level	type
chr1	194453	194454	35	0.9944	good-DMR
chr1	194494	194495	29	0.9177	good-DMR
chr1	194522	194523	29	0.8278	good-DMR
chr1	194549	194550	27	0.7885	good-DMR
chr1	194593	194594	20	0.8659	good-DMR
chr1	194643	194644	26	0.8816	good-DMR
chr1	194684	194685	25	1.0	good-DMR
chr1	194716	194717	31	0.8575	good-DMR
chr1	194731	194732	36	0.8639	good-DMR
chr1	194761	194762	23	0.927	good-DMR
chr1	194780	194781	28	0.9501	good-DMR
chr1	194815	194816	30	0.9268	good-DMR
chr1	194839	194840	34	0.7997	good-DMR
chr1	194889	194890	31	0.7996	good-DMR
chr1	194939	194940	34	0.9144	good-DMR
chr1	194980	194981	28	0.8957	good-DMR
chr1	194991	194992	24	0.877	good-DMR
chr1	195052	195053	32	0.7556	good-DMR
chr1	195152	195153	30	0.7757	good-DMR
chr1	195244	195245	35	0.8137	good-DMR
chr1	195344	195345	17	0.8446	good-DMR
chr1	195394	195395	27	0.6896	good-DMR
chr1	195444	195445	28	0.8695	good-DMR
chr1	195528	195529	25	0.8841	good-DMR
chr1	195554	195555	30	0.7169	flank-DMR
chr1	195562	195563	29	0.966	flank-DMR
chr1	195606	195607	34	0.8785	flank-DMR
chr1	195714	195715	35	0.8386	flank-DMR
chr1	195716	195717	31	0.8019	flank-DMR
chr1	195790	195791	25	0.8553	flank-DMR
chr1	195852	195853	21	0.9512	flank-DMR
chr1	195906	195907	40	0.9021	flank-DMR
chr1	195924	195925	26	0.9344	flank-DMR
chr1	195952	195953	35	0.6982	flank-DMR
