chr	start	end	coverage	methylation_level	type
chr1	194453	194454	16	0.852	good-DMR
chr1	194494	194495	32	0.9302	good-DMR
chr1	194522	194523	28	0.8154	good-DMR
chr1	194549	194550	30	0.8733	good-DMR
chr1	194593	194594	26	0.8066	good-DMR
chr1	194643	194644	27	0.817	good-DMR
chr1	194684	194685	26	0.8931	good-DMR
chr1	194716	194717	26	0.9501	good-DMR
chr1	194731	194732	29	0.8001	good-DMR
chr1	194761	194762	30	0.8492	good-DMR
chr1	194780	194781	26	0.9125	good-DMR
chr1	194815	194816	26	0.9677	good-DMR
chr1	194839	194840	26	0.8075	good-DMR
chr1	194889	194890	34	0.7981	good-DMR
chr1	194939	194940	31	0.9486	good-DMR
chr1	194980	194981	24	0.9673	good-DMR
chr1	194991	194992	20	0.8659	good-DMR
chr1	195052	195053	25	0.8352	good-DMR
chr1	195152	195153	38	0.7104	good-DMR
chr1	195244	195245	38	0.8749	good-DMR
chr1	195344	195345	26	0.8172	good-DMR
chr1	195394	195395	36	0.8107	good-DMR
chr1	195444	195445	28	0.9328	good-DMR
chr1	195528	195529	27	0.9782	good-DMR
chr1	195554	195555	27	0.8751	flank-DMR
chr1	195562	195563	33	0.8462	flank-DMR
chr1	195606	195607	19	0.9385	flank-DMR
chr1	195714	195715	36	0.7787	flank-DMR
chr1	195716	195717	34	0.8582	flank-DMR
chr1	195790	195791	26	0.8951	flank-DMR
chr1	195852	195853	37	0.9194	flank-DMR
chr1	195906	195907	26	0.9453	flank-DMR
chr1	195924	195925	33	0.9653	flank-DMR
chr1	195952	195953	24	0.6984	flank-DMR
