chr	start	end	coverage	methylation_level	type
chr1	194453	194454	28	0.6275	good-DMR
chr1	194494	194495	31	0.6385	good-DMR
chr1	194522	194523	34	0.6065	good-DMR
chr1	194549	194550	31	0.6283	good-DMR
chr1	194593	194594	34	0.6715	good-DMR
chr1	194643	194644	33	0.6899	good-DMR
chr1	194684	194685	36	0.7298	good-DMR
chr1	194716	194717	28	0.5659	good-DMR
chr1	194731	194732	26	0.5482	good-DMR
chr1	194761	194762	31	0.6673	good-DMR
chr1	194780	194781	24	0.7201	good-DMR
chr1	194815	194816	31	0.6565	good-DMR
chr1	194839	194840	33	0.5698	good-DMR
chr1	194889	194890	24	0.5555	good-DMR
chr1	194939	194940	25	0.6248	good-DMR
chr1	194980	194981	30	0.6186	good-DMR
chr1	194991	194992	31	0.6971	good-DMR
chr1	195052	195053	35	0.5504	good-DMR
chr1	195152	195153	29	0.4485	good-DMR
chr1	195244	195245	25	0.6836	good-DMR
chr1	195344	195345	35	0.6875	good-DMR
chr1	195394	195395	25	0.5485	good-DMR
chr1	195444	195445	24	0.6661	good-DMR
chr1	195528	195529	36	0.723	good-DMR
chr1	195554	195555	27	0.9027	flank-DMR
chr1	195562	195563	23	0.8425	flank-DMR
chr1	195606	195607	32	0.9117	flank-DMR
chr1	195714	195715	30	0.8948	flank-DMR
chr1	195716	195717	37	0.8304	flank-DMR
chr1	195790	195791	30	0.9751	flank-DMR
chr1	195852	195853	24	0.8459	flank-DMR
chr1	195906	195907	20	0.9254	flank-DMR
chr1	195924	195925	31	0.9715	flank-DMR
chr1	195952	195953	38	0.5847	flank-DMR
