chr	start	end	coverage	methylation_level	type
chr1	150457	150458	29	0.602	good-DMR
chr1	150481	150482	33	0.684	good-DMR
chr1	150521	150522	29	0.7939	good-DMR
chr1	150550	150551	24	0.8406	good-DMR
chr1	150600	150601	40	0.8315	good-DMR
chr1	150615	150616	33	0.7934	good-DMR
chr1	150631	150632	30	0.9016	good-DMR
chr1	150665	150666	30	0.7579	good-DMR
chr1	150680	150681	32	0.6095	good-DMR
chr1	150695	150696	29	0.7914	good-DMR
chr1	150710	150711	16	0.6675	good-DMR
chr1	150741	150742	29	0.6591	good-DMR
chr1	150764	150765	31	0.6335	good-DMR
chr1	150779	150780	35	0.719	good-DMR
chr1	150811	150812	33	0.6388	good-DMR
chr1	150855	150856	29	0.7504	good-DMR
chr1	150870	150871	33	0.656	good-DMR
chr1	150898	150899	31	0.754	good-DMR
chr1	150931	150932	35	0.8297	good-DMR
chr1	150971	150972	24	0.7007	good-DMR
chr1	150986	150987	30	0.7834	good-DMR
chr1	151004	151005	32	0.7328	good-DMR
chr1	151032	151033	26	0.8134	good-DMR
chr1	151061	151062	35	0.8332	good-DMR
chr1	151099	151100	24	0.7882	good-DMR
chr1	151199	151200	22	0.8219	good-DMR
chr1	151276	151277	23	0.716	good-DMR
chr1	151356	151357	21	0.839	good-DMR
chr1	151439	151440	28	0.8656	good-DMR
chr1	151489	151490	29	0.7644	good-DMR
chr1	151572	151573	36	0.7206	good-DMR
chr1	151672	151673	21	0.7408	good-DMR
chr1	151722	151723	25	0.8203	good-DMR
chr1	151734	151735	26	0.7791	flank-DMR
chr1	151814	151815	36	0.9761	flank-DMR
chr1	151874	151875	25	0.7633	flank-DMR
chr1	151900	151901	27	0.7879	flank-DMR
chr1	151922	151923	28	0.8302	flank-DMR
chr1	151942	151943	24	0.746	flank-DMR
chr1	151950	151951	29	0.7511	flank-DMR
chr1	151962	151963	39	0.6482	flank-DMR
chr1	152104	152105	27	0.8394	flank-DMR
chr1	152124	152125	32	0.7734	flank-DMR
