chr	start	end	coverage	methylation_level	type
chr1	150457	150458	31	0.5878	good-DMR
chr1	150481	150482	23	0.5196	good-DMR
chr1	150521	150522	37	0.6767	good-DMR
chr1	150550	150551	29	0.7363	good-DMR
chr1	150600	150601	31	0.5293	good-DMR
chr1	150615	150616	25	0.6215	good-DMR
chr1	150631	150632	28	0.502	good-DMR
chr1	150665	150666	31	0.4587	good-DMR
chr1	150680	150681	16	0.4443	good-DMR
chr1	150695	150696	21	0.6122	good-DMR
chr1	150710	150711	29	0.6854	good-DMR
chr1	150741	150742	32	0.3847	good-DMR
chr1	150764	150765	36	0.4063	good-DMR
chr1	150779	150780	27	0.3542	good-DMR
chr1	150811	150812	35	0.4725	good-DMR
chr1	150855	150856	26	0.5104	good-DMR
chr1	150870	150871	23	0.4724	good-DMR
chr1	150898	150899	28	0.5101	good-DMR
chr1	150931	150932	31	0.6271	good-DMR
chr1	150971	150972	31	0.6064	good-DMR
chr1	150986	150987	37	0.515	good-DMR
chr1	151004	151005	38	0.5622	good-DMR
chr1	151032	151033	28	0.5606	good-DMR
chr1	151061	151062	23	0.5619	good-DMR
chr1	151099	151100	26	0.6314	good-DMR
chr1	151199	151200	28	0.5825	good-DMR
chr1	151276	151277	27	0.4259	good-DMR
chr1	151356	151357	28	0.6945	good-DMR
chr1	151439	151440	34	0.527	good-DMR
chr1	151489	151490	27	0.6326	good-DMR
chr1	151572	151573	30	0.5215	good-DMR
chr1	151672	151673	21	0.5755	good-DMR
chr1	151722	151723	31	0.465	good-DMR
chr1	151734	151735	15	0.9081	flank-DMR
chr1	151814	151815	34	0.9444	flank-DMR
chr1	151874	151875	39	0.8592	flank-DMR
chr1	151900	151901	28	0.7409	flank-DMR
chr1	151922	151923	23	0.812	flank-DMR
chr1	151942	151943	23	0.7628	flank-DMR
chr1	151950	151951	34	0.766	flank-DMR
chr1	151962	151963	31	0.4692	flank-DMR
chr1	152104	152105	37	0.7968	flank-DMR
chr1	152124	152125	30	0.6738	flank-DMR
