chr	start	end	coverage	methylation_level	type
chr1	150457	150458	28	0.506	good-DMR
chr1	150481	150482	30	0.5725	good-DMR
chr1	150521	150522	30	0.6227	good-DMR
chr1	150550	150551	27	0.6505	good-DMR
chr1	150600	150601	32	0.6036	good-DMR
chr1	150615	150616	33	0.6474	good-DMR
chr1	150631	150632	26	0.6687	good-DMR
chr1	150665	150666	30	0.4873	good-DMR
chr1	150680	150681	32	0.4784	good-DMR
chr1	150695	150696	32	0.7003	good-DMR
chr1	150710	150711	26	0.4748	good-DMR
chr1	150741	150742	25	0.3555	good-DMR
chr1	150764	150765	23	0.4034	good-DMR
chr1	150779	150780	23	0.3149	good-DMR
chr1	150811	150812	33	0.5139	good-DMR
chr1	150855	150856	27	0.5275	good-DMR
chr1	150870	150871	34	0.466	good-DMR
chr1	150898	150899	30	0.4702	good-DMR
chr1	150931	150932	31	0.6229	good-DMR
chr1	150971	150972	38	0.4954	good-DMR
chr1	150986	150987	25	0.5224	good-DMR
chr1	151004	151005	30	0.5111	good-DMR
chr1	151032	151033	26	0.5694	good-DMR
chr1	151061	151062	25	0.5554	good-DMR
chr1	151199	151200	37	0.5614	good-DMR
chr1	151276	151277	31	0.4028	good-DMR
chr1	151356	151357	17	0.5468	good-DMR
chr1	151439	151440	18	0.6361	good-DMR
chr1	151489	151490	23	0.6508	good-DMR
chr1	151572	151573	32	0.5039	good-DMR
chr1	151672	151673	24	0.5062	good-DMR
chr1	151722	151723	28	0.6311	good-DMR
chr1	151734	151735	27	0.8909	flank-DMR
chr1	151814	151815	27	0.9764	flank-DMR
chr1	151874	151875	33	0.8974	flank-DMR
chr1	151900	151901	34	0.5932	flank-DMR
chr1	151922	151923	22	0.8544	flank-DMR
chr1	151942	151943	31	0.7099	flank-DMR
chr1	151950	151951	34	0.8122	flank-DMR
chr1	151962	151963	26	0.4951	flank-DMR
chr1	152104	152105	32	0.9097	flank-DMR
chr1	152124	152125	19	0.7183	flank-DMR
