chr	start	end	coverage	methylation_level	type
chr1	122972	122973	30	0.0	good-DMR
chr1	122987	122988	42	0.0969	good-DMR
chr1	123020	123021	34	0.1022	good-DMR
chr1	123062	123063	27	0.0912	good-DMR
chr1	123097	123098	29	0.1219	good-DMR
chr1	123118	123119	31	0.2178	good-DMR
chr1	123140	123141	27	0.1788	good-DMR
chr1	123190	123191	34	0.0	good-DMR
chr1	123226	123227	27	0.0875	good-DMR
chr1	123241	123242	29	0.1006	good-DMR
chr1	123264	123265	20	0.1417	good-DMR
chr1	123291	123292	36	0.0	good-DMR
chr1	123307	123308	33	0.0562	good-DMR
chr1	123335	123336	32	0.035	good-DMR
chr1	123358	123359	22	0.0511	good-DMR
chr1	123391	123392	27	0.0	good-DMR
chr1	123417	123418	30	0.0758	good-DMR
chr1	123438	123439	35	0.1424	good-DMR
chr1	123463	123464	30	0.111	good-DMR
chr1	123490	123491	30	0.1024	good-DMR
chr1	123590	123591	35	0.1466	good-DMR
chr1	123678	123679	24	0.1157	good-DMR
chr1	123778	123779	29	0.0859	good-DMR
chr1	123878	123879	30	0.0228	good-DMR
chr1	123929	123930	37	0.0959	good-DMR
chr1	123963	123964	19	0.165	flank-DMR
chr1	123967	123968	34	0.0218	flank-DMR
chr1	124047	124048	31	0.1217	flank-DMR
chr1	124195	124196	34	0.1035	flank-DMR
chr1	124263	124264	25	0.0198	flank-DMR
chr1	124373	124374	40	0.2153	flank-DMR
chr1	124415	124416	24	0.0449	flank-DMR
