chr	start	end	coverage	methylation_level	type
chr1	122972	122973	23	0.2213	good-DMR
chr1	122987	122988	37	0.3246	good-DMR
chr1	123020	123021	28	0.317	good-DMR
chr1	123062	123063	41	0.2691	good-DMR
chr1	123097	123098	33	0.2826	good-DMR
chr1	123118	123119	24	0.3553	good-DMR
chr1	123140	123141	32	0.4185	good-DMR
chr1	123190	123191	30	0.3001	good-DMR
chr1	123226	123227	30	0.2961	good-DMR
chr1	123241	123242	23	0.3153	good-DMR
chr1	123264	123265	33	0.2747	good-DMR
chr1	123291	123292	26	0.2154	good-DMR
chr1	123307	123308	35	0.3432	good-DMR
chr1	123335	123336	32	0.2138	good-DMR
chr1	123358	123359	19	0.2847	good-DMR
chr1	123391	123392	37	0.3426	good-DMR
chr1	123417	123418	35	0.3072	good-DMR
chr1	123438	123439	26	0.4078	good-DMR
chr1	123463	123464	26	0.298	good-DMR
chr1	123490	123491	32	0.4038	good-DMR
chr1	123590	123591	23	0.4119	good-DMR
chr1	123678	123679	31	0.4492	good-DMR
chr1	123778	123779	33	0.3685	good-DMR
chr1	123878	123879	30	0.2701	good-DMR
chr1	123929	123930	39	0.3756	good-DMR
chr1	123963	123964	28	0.1495	flank-DMR
chr1	123967	123968	32	0.0029	flank-DMR
chr1	124047	124048	25	0.3041	flank-DMR
chr1	124195	124196	28	0.0191	flank-DMR
chr1	124263	124264	32	0.1151	flank-DMR
chr1	124373	124374	31	0.016	flank-DMR
chr1	124415	124416	17	0.1723	flank-DMR
