chr	start	end	coverage	methylation_level	type
chr1	122972	122973	30	0.2247	good-DMR
chr1	122987	122988	28	0.3752	good-DMR
chr1	123020	123021	39	0.3761	good-DMR
chr1	123062	123063	28	0.3611	good-DMR
chr1	123097	123098	20	0.3488	good-DMR
chr1	123118	123119	28	0.4292	good-DMR
chr1	123140	123141	33	0.4614	good-DMR
chr1	123190	123191	32	0.3143	good-DMR
chr1	123226	123227	34	0.384	good-DMR
chr1	123241	123242	29	0.3459	good-DMR
chr1	123264	123265	34	0.3119	good-DMR
chr1	123291	123292	28	0.2273	good-DMR
chr1	123307	123308	27	0.2548	good-DMR
chr1	123335	123336	30	0.2559	good-DMR
chr1	123358	123359	27	0.2744	good-DMR
chr1	123391	123392	29	0.29	good-DMR
chr1	123417	123418	31	0.4501	good-DMR
chr1	123438	123439	31	0.2859	good-DMR
chr1	123463	123464	29	0.4345	good-DMR
chr1	123490	123491	35	0.3935	good-DMR
chr1	123590	123591	35	0.4012	good-DMR
chr1	123678	123679	35	0.3121	good-DMR
chr1	123778	123779	29	0.3694	good-DMR
chr1	123878	123879	30	0.2411	good-DMR
chr1	123929	123930	30	0.26	good-DMR
chr1	123963	123964	32	0.0873	flank-DMR
chr1	123967	123968	19	0.0248	flank-DMR
chr1	124047	124048	37	0.15	flank-DMR
chr1	124195	124196	28	0.0	flank-DMR
chr1	124263	124264	31	0.1846	flank-DMR
chr1	124373	124374	25	0.0138	flank-DMR
chr1	124415	124416	29	0.215	flank-DMR
