chr	start	end	coverage	methylation_level	type
chr1	122972	122973	31	0.2535	good-DMR
chr1	122987	122988	27	0.4225	good-DMR
chr1	123020	123021	33	0.4095	good-DMR
chr1	123062	123063	33	0.4184	good-DMR
chr1	123097	123098	39	0.3174	good-DMR
chr1	123118	123119	22	0.4653	good-DMR
chr1	123140	123141	33	0.4721	good-DMR
chr1	123190	123191	27	0.3559	good-DMR
chr1	123226	123227	35	0.3939	good-DMR
chr1	123241	123242	26	0.4181	good-DMR
chr1	123264	123265	30	0.299	good-DMR
chr1	123291	123292	34	0.3786	good-DMR
chr1	123307	123308	32	0.2724	good-DMR
chr1	123335	123336	39	0.2514	good-DMR
chr1	123358	123359	31	0.2672	good-DMR
chr1	123391	123392	20	0.2846	good-DMR
chr1	123417	123418	22	0.2565	good-DMR
chr1	123438	123439	27	0.3459	good-DMR
chr1	123463	123464	28	0.3714	good-DMR
chr1	123490	123491	32	0.3485	good-DMR
chr1	123590	123591	23	0.3539	good-DMR
chr1	123678	123679	24	0.4382	good-DMR
chr1	123778	123779	29	0.305	good-DMR
chr1	123878	123879	24	0.2703	good-DMR
chr1	123929	123930	30	0.3353	good-DMR
chr1	123963	123964	34	0.0729	flank-DMR
chr1	123967	123968	35	0.0193	flank-DMR
chr1	124047	124048	34	0.2137	flank-DMR
chr1	124195	124196	33	0.0	flank-DMR
chr1	124263	124264	38	0.137	flank-DMR
chr1	124373	124374	27	0.0	flank-DMR
chr1	124415	124416	30	0.1456	flank-DMR
