chr	start	end	coverage	methylation_level	type
chr1	122972	122973	31	0.0	good-DMR
chr1	122987	122988	23	0.1546	good-DMR
chr1	123020	123021	33	0.0955	good-DMR
chr1	123062	123063	35	0.1291	good-DMR
chr1	123097	123098	31	0.0677	good-DMR
chr1	123118	123119	36	0.0814	good-DMR
chr1	123140	123141	32	0.1537	good-DMR
chr1	123190	123191	30	0.0	good-DMR
chr1	123226	123227	31	0.1927	good-DMR
chr1	123241	123242	27	0.1139	good-DMR
chr1	123264	123265	34	0.0732	good-DMR
chr1	123291	123292	36	0.0827	good-DMR
chr1	123307	123308	34	0.0	good-DMR
chr1	123335	123336	30	0.0	good-DMR
chr1	123358	123359	28	0.0326	good-DMR
chr1	123391	123392	28	0.0598	good-DMR
chr1	123417	123418	36	0.2044	good-DMR
chr1	123438	123439	23	0.1951	good-DMR
chr1	123463	123464	30	0.0968	good-DMR
chr1	123490	123491	37	0.1397	good-DMR
chr1	123590	123591	33	0.1627	good-DMR
chr1	123678	123679	31	0.0517	good-DMR
chr1	123778	123779	42	0.0	good-DMR
chr1	123878	123879	26	0.0	good-DMR
chr1	123929	123930	34	0.0655	good-DMR
chr1	123963	123964	29	0.2043	flank-DMR
chr1	123967	123968	23	0.0932	flank-DMR
chr1	124047	124048	29	0.1621	flank-DMR
chr1	124195	124196	30	0.0817	flank-DMR
chr1	124263	124264	34	0.1265	flank-DMR
chr1	124373	124374	29	0.1033	flank-DMR
chr1	124415	124416	28	0.1668	flank-DMR
