chr	start	end	coverage	methylation_level	type
chr1	154063	154064	43	0.1698	good-DMR
chr1	154086	154087	26	0.1408	good-DMR
chr1	154128	154129	32	0.1448	good-DMR
chr1	154178	154179	27	0.1765	good-DMR
chr1	154198	154199	34	0.1607	good-DMR
chr1	154213	154214	39	0.2346	good-DMR
chr1	154244	154245	32	0.1359	good-DMR
chr1	154282	154283	32	0.2246	good-DMR
chr1	154301	154302	33	0.1567	good-DMR
chr1	154329	154330	31	0.1191	good-DMR
chr1	154349	154350	33	0.3082	good-DMR
chr1	154364	154365	28	0.1678	good-DMR
chr1	154398	154399	34	0.2256	good-DMR
chr1	154428	154429	29	0.0761	good-DMR
chr1	154445	154446	37	0.3042	good-DMR
chr1	154464	154465	41	0.1182	good-DMR
chr1	154489	154490	28	0.0382	good-DMR
chr1	154517	154518	21	0.1279	good-DMR
chr1	154532	154533	31	0.2763	good-DMR
chr1	154638	154639	33	0.0273	good-DMR
chr1	154738	154739	34	0.205	good-DMR
chr1	154818	154819	34	0.0292	good-DMR
chr1	154918	154919	32	0.2398	good-DMR
chr1	155006	155007	32	0.0659	good-DMR
chr1	155170	155171	35	0.3043	flank-DMR
chr1	155178	155179	18	0.1435	flank-DMR
chr1	155190	155191	44	0.2198	flank-DMR
chr1	155196	155197	27	0.1452	flank-DMR
chr1	155214	155215	28	0.1507	flank-DMR
