chr	start	end	coverage	methylation_level	type
chr1	154063	154064	37	0.5478	good-DMR
chr1	154086	154087	26	0.3787	good-DMR
chr1	154128	154129	28	0.5053	good-DMR
chr1	154178	154179	30	0.4419	good-DMR
chr1	154198	154199	33	0.381	good-DMR
chr1	154213	154214	20	0.5321	good-DMR
chr1	154244	154245	32	0.4471	good-DMR
chr1	154282	154283	33	0.5335	good-DMR
chr1	154301	154302	26	0.3653	good-DMR
chr1	154329	154330	34	0.5096	good-DMR
chr1	154349	154350	26	0.5997	good-DMR
chr1	154364	154365	31	0.4905	good-DMR
chr1	154398	154399	32	0.4529	good-DMR
chr1	154428	154429	24	0.4773	good-DMR
chr1	154445	154446	31	0.3907	good-DMR
chr1	154464	154465	24	0.4964	good-DMR
chr1	154489	154490	32	0.2999	good-DMR
chr1	154517	154518	28	0.5349	good-DMR
chr1	154532	154533	30	0.5595	good-DMR
chr1	154538	154539	28	0.4471	good-DMR
chr1	154638	154639	36	0.4328	good-DMR
chr1	154738	154739	42	0.6308	good-DMR
chr1	154818	154819	29	0.408	good-DMR
chr1	154918	154919	30	0.626	good-DMR
chr1	155006	155007	24	0.4381	good-DMR
chr1	155170	155171	33	0.2415	flank-DMR
chr1	155178	155179	37	0.0382	flank-DMR
chr1	155190	155191	22	0.133	flank-DMR
chr1	155196	155197	31	0.2066	flank-DMR
chr1	155214	155215	28	0.0718	flank-DMR
