chr	start	end	coverage	methylation_level	type
chr1	154063	154064	39	0.5086	good-DMR
chr1	154086	154087	25	0.4457	good-DMR
chr1	154128	154129	29	0.4418	good-DMR
chr1	154178	154179	32	0.3208	good-DMR
chr1	154198	154199	25	0.3952	good-DMR
chr1	154213	154214	35	0.5266	good-DMR
chr1	154244	154245	26	0.4913	good-DMR
chr1	154282	154283	33	0.3448	good-DMR
chr1	154301	154302	31	0.4999	good-DMR
chr1	154329	154330	25	0.4785	good-DMR
chr1	154349	154350	30	0.6515	good-DMR
chr1	154364	154365	27	0.5255	good-DMR
chr1	154398	154399	22	0.4818	good-DMR
chr1	154428	154429	34	0.4307	good-DMR
chr1	154445	154446	35	0.564	good-DMR
chr1	154464	154465	30	0.5164	good-DMR
chr1	154489	154490	14	0.3436	good-DMR
chr1	154517	154518	35	0.4243	good-DMR
chr1	154532	154533	32	0.5298	good-DMR
chr1	154538	154539	27	0.3665	good-DMR
chr1	154638	154639	33	0.4996	good-DMR
chr1	154738	154739	22	0.5858	good-DMR
chr1	154818	154819	35	0.4198	good-DMR
chr1	154918	154919	35	0.5363	good-DMR
chr1	155006	155007	25	0.5095	good-DMR
chr1	155170	155171	31	0.2236	flank-DMR
chr1	155178	155179	31	0.0	flank-DMR
chr1	155190	155191	26	0.116	flank-DMR
chr1	155196	155197	38	0.1293	flank-DMR
chr1	155214	155215	26	0.0693	flank-DMR
