chr	start	end	coverage	methylation_level	type
chr1	161929	161930	27	0.1197	non-DMR
chr1	161979	161980	28	0.108	non-DMR
chr1	162000	162001	26	0.176	non-DMR
chr1	162031	162032	28	0.2745	non-DMR
chr1	162081	162082	33	0.1784	non-DMR
chr1	162118	162119	25	0.2412	non-DMR
chr1	162158	162159	29	0.1431	non-DMR
chr1	162187	162188	21	0.2195	non-DMR
chr1	162211	162212	38	0.1902	non-DMR
chr1	162246	162247	28	0.345	non-DMR
chr1	162278	162279	33	0.1541	non-DMR
chr1	162318	162319	24	0.2178	non-DMR
chr1	162368	162369	21	0.2778	non-DMR
chr1	162380	162381	35	0.2732	non-DMR
chr1	162453	162454	27	0.1851	non-DMR
chr1	162513	162514	32	0.106	non-DMR
chr1	162613	162614	31	0.0898	non-DMR
chr1	162713	162714	32	0.102	non-DMR
chr1	162794	162795	29	0.2312	non-DMR
chr1	162878	162879	36	0.1043	flank-DMR
